autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
ChuckCG,How to Create Assets with cloth simulation in Blender,https://www.youtube.com/watch?v=XXmO_hgzfms,Physics & Simulation (Physics & Simulation),27303,2023-08-10,14:19,859,-48.1,10.07,-109.25,,
uc studio,how to create Colliding Cloth simulations with Falling Objects in blender | blender tutorial,https://www.youtube.com/watch?v=susrLbfz6no,Physics & Simulation (Physics & Simulation),27222,2024-08-09,05:05,305,-68.95,1.44,-101.61,,
Ryan King Art,Creating a Rubber Duck in Blender 🐤 (Beginner 3d Modeling Tutorial),https://www.youtube.com/watch?v=xsUsM5AZ9uI,"Beginner Guides (Beginner Guides, 3D Modeling & Sculpting)",26626,2023-08-10,22:45,1365,98.66,42.65,-5.01,,
Blender Default Cube,Low Poly Duck 3D Modeling In Blender,https://www.youtube.com/watch?v=ldjTvpWhuRM,3D Modeling & Sculpting (3D Modeling & Sculpting),26287,2021-08-10,10:00,600,25.78,-94.0,37.99,,
CGMatter,Geode Nodes (i am so clever) // Blender Tutorial,https://www.youtube.com/watch?v=1hKAkCP-tFQ,Beginner Guides (Beginner Guides),25911,2025-09-13,24:01,1441,24.41,51.74,-1.26,,
CGMatter,5.2 Does it AGAIN - SVD node,https://www.youtube.com/watch?v=aNQxQfdHcik,Beginner Guides (Beginner Guides),25620,2026-03-12,08:45,525,3.48,62.01,-0.05,,
Default Cube,'Knot Theory' - Make A NFT With Blender - Geometry Nodes,https://www.youtube.com/watch?v=Rul0Oyn5890,Geometry Nodes (Geometry Nodes),25323,2022-08-10,18:49,1129,-81.5,107.77,40.52,,
Sanctus - Blender Procedural,Curso gratuito de Geometry Nodes para Blender 3D 2024 - Parte 01,https://www.youtube.com/watch?v=uUBw0LKc_cs,Geometry Nodes (Geometry Nodes),25238,2025-08-09,45:55,2755,-89.56,120.0,58.87,,
Grant Abbitt (Gabbitt),Blender 5 - UV Unwrapping Just Got WAY Easier (Full Guide),https://www.youtube.com/watch?v=DmuZTw3UZ-c,Beginner Guides (Beginner Guides),25140,2026-04-11,04:54,294,20.27,85.06,9.33,,
Seanterelle,Blender Geometry Nodes Tutorial - Fractal Vortex,https://www.youtube.com/watch?v=WboXYvEPskw,Geometry Nodes (Geometry Nodes),24534,2025-08-09,13:35,815,-87.39,91.68,52.01,,
CGMatter,Blender 5.0 Erosion (Geometry Nodes),https://www.youtube.com/watch?v=qllJONjCIZU,Geometry Nodes (Geometry Nodes),24450,2025-12-12,10:02,602,-80.38,93.7,52.29,,
svhsinfotech,Making a Donut in Blender-Tutorial,https://www.youtube.com/watch?v=Ym07Dkmia5U,"Beginner Guides (Beginner Guides, 3D Modeling & Sculpting)",24408,2020-08-10,10:08,608,101.97,28.82,5.81,,
SoyKhaler,Unreal Engine 5 Lumen vs Blender Cycles vs Blender Eevee,https://www.youtube.com/watch?v=bjwYMYIBnws,Cycles & EEVEE Rendering (Cycles & EEVEE Rendering),24078,2023-08-10,00:18,18,113.66,1.58,-80.32,,
Grant Abbitt (Gabbitt),The Harsh Truth About 3D Art Jobs Right Now (What to Do Instead),https://www.youtube.com/watch?v=StMk0y3skBQ,Beginner Guides (Beginner Guides),23879,2026-08-06,13:22,802,26.13,77.87,-12.95,,
RADIUM,ALL 300+ Geometry Nodes in Blender,https://www.youtube.com/watch?v=Y0zAZnbBcQU,Geometry Nodes (Geometry Nodes),23566,2025-10-13,01:23:59,5039,-80.38,93.7,52.29,,
CGMatter,fluid simulation with geometry nodes,https://www.youtube.com/watch?v=-RBbVCphQPw,"Geometry Nodes (Geometry Nodes, Physics & Simulation)",23357,2024-08-09,19:42,1182,-119.63,93.56,28.51,,
Architecture Topics,Easy Interior Lighting in Blender EEVEE (Tutorial),https://www.youtube.com/watch?v=pRUMeaVatdw,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",23261,2025-08-09,14:56,896,85.84,-17.95,-53.01,,
Grant Abbitt (Gabbitt),Poly Count Explained: How Many Polygons Should Your Model Have?,https://www.youtube.com/watch?v=EyK1F0BAl5Q,Beginner Guides (Beginner Guides),23196,2026-04-11,09:28,568,51.42,67.41,9.14,,
Lana Easteregg,Blender Beginner Tutorial 2025,https://www.youtube.com/watch?v=-0sLVMNhPd4,Beginner Guides (Beginner Guides),22891,2025-08-09,01:33:17,5597,31.61,61.53,11.19,,
Default Cube and CGMatter,A BIG change in Geometry Nodes,https://www.youtube.com/watch?v=GvP5xV_et28,Geometry Nodes (Geometry Nodes),22767,2026-07-10,06:31,391,-85.84,109.01,51.51,,
CGMatter,Beginner Geometry Nodes - Part 1 [Blender],https://www.youtube.com/watch?v=F_r2duaPrMo,"Beginner Guides (Beginner Guides, Geometry Nodes)",22744,2023-08-10,07:34,454,-38.51,37.39,52.18,,
Ishaq Sculpt,Sculpting Skull in Blender - Tutorial,https://www.youtube.com/watch?v=3nlIvYys0Cw,3D Modeling & Sculpting (3D Modeling & Sculpting),22622,2024-08-09,36:20,2180,36.42,-97.25,51.65,,
CGMatter,NEW! SIMULATION NODES,https://www.youtube.com/watch?v=Mlrx1fPEDZo,Physics & Simulation (Physics & Simulation),22424,2023-08-10,06:40,400,-42.36,5.0,-104.38,,
MiGo Pro,Bubbles Simulation in blender - Tutorial,https://www.youtube.com/watch?v=WXdADjakAEI,Physics & Simulation (Physics & Simulation),22170,2024-08-09,11:32,692,-48.83,2.49,-105.15,,
Extra 3d,Photorealistic Texturing In Blender 5.0,https://www.youtube.com/watch?v=8HfKtaDx6tM,"Beginner Guides (Beginner Guides, Shading, Texturing & UVs)",22094,2026-02-10,14:53,893,55.56,39.87,79.4,,
Default Cube,INSANE Bracelets  - Blender 3.0 Geometry Nodes,https://www.youtube.com/watch?v=tp1OTP0d7w0,Geometry Nodes (Geometry Nodes),21988,2022-08-10,15:38,938,-94.28,100.9,45.43,,
Grant Abbitt (Gabbitt),Mastering Blender Topology : Understand This VITAL Mesh Pattern,https://www.youtube.com/watch?v=P-Z_TBH-Qkw,3D Modeling & Sculpting (3D Modeling & Sculpting),21984,2025-08-09,05:25,325,25.86,-115.0,51.99,,
CGMatter,Stacking Physics Simulations // Blender Tutorial,https://www.youtube.com/watch?v=zu_iXsEFKUc,Physics & Simulation (Physics & Simulation),21701,2025-10-13,19:26,1166,-56.99,1.47,-100.39,,
CGMatter,NEW Addicting Blender Game,https://www.youtube.com/watch?v=j_8GErJJNeg,Geometry Nodes (Geometry Nodes),21339,2022-08-10,05:11,311,-100.11,99.69,66.81,,
CG Flare,Blender Tutorial - Understanding Shading Nodes,https://www.youtube.com/watch?v=pHLfM3HLkWM,"Beginner Guides (Beginner Guides, 3D Modeling & Sculpting, Geometry Nodes, Shading, Texturing & UVs)",20550,2024-08-09,10:18,618,48.33,49.68,72.04,,
Ryan King Art,Geometry Nodes for Beginners (Blender Tutorial),https://www.youtube.com/watch?v=188IeRY-ch0,"Beginner Guides (Beginner Guides, Geometry Nodes)",20418,2026-07-10,01:30:05,5405,-37.63,35.58,57.38,,
CGDive (Blender Rigging Tuts),BEGINNER Blender Rigging Course (2026),https://www.youtube.com/watch?v=Ldki5txSn5U,"Beginner Guides (Beginner Guides, Character Rigging)",20409,2026-04-11,54:19,3259,-26.94,-28.12,-2.54,,
Deepak Graphics,Adding cloth on top of table Easy Blender Cloth simulation Tutorial,https://www.youtube.com/watch?v=xZIqFoaWIJU,Physics & Simulation (Physics & Simulation),20394,2022-08-10,03:56,236,-53.9,2.9,-110.54,,
IdowhatIwant,The Blender Donut/Doughnut Tutorial,https://www.youtube.com/watch?v=qpFugRQ5S78,"Beginner Guides (Beginner Guides, Lighting & Environment)",20330,2021-08-10,05:15,315,75.69,17.76,-21.18,,
Default Cube,I'll teach you Geometry Nodes,https://www.youtube.com/watch?v=JU70u6cJZqI,Geometry Nodes (Geometry Nodes),19932,2026-01-11,50:36,3036,-77.83,85.93,38.89,,
CGMatter and Default Cube,Blender 5.0 Handwriting with Geometry Nodes,https://www.youtube.com/watch?v=SBRI4ZdyAXU,Geometry Nodes (Geometry Nodes),19822,2025-11-12,28:48,1728,-80.38,93.7,52.29,,
Cas Raven 3D,Blender Tutorial: Easy 3D Muffin for Beginners,https://www.youtube.com/watch?v=dY4nO3nQFUg,"Beginner Guides (Beginner Guides, 3D Modeling & Sculpting)",19711,2024-08-09,17:31,1051,101.78,40.38,8.69,,
Damian Mathew (Badger),Eevee Vs Cycles - Which is better?,https://www.youtube.com/watch?v=Fq5DiZa-fmE,Cycles & EEVEE Rendering (Cycles & EEVEE Rendering),19530,2023-08-10,01:16,76,111.46,1.46,-85.79,,
CGMatter,code a smoke simulator from SCRATCH (Blender Geometry Nodes),https://www.youtube.com/watch?v=4pOBWRHSKTs,"Geometry Nodes (Geometry Nodes, Physics & Simulation)",19442,2024-08-09,01:02:47,3767,-119.12,93.5,28.5,,
Ksenia Starkova,3D Chick Character Modeling | Blender Tutorial for Beginners [RealTime],https://www.youtube.com/watch?v=Ygt86LkEyuw,3D Modeling & Sculpting (3D Modeling & Sculpting),18780,2025-08-09,29:46,1786,39.2,-91.35,39.35,,
Lana Easteregg,Cute Blender Tulip Tutorial (beginner friendly)!,https://www.youtube.com/watch?v=EiHvAhpcEUo,Beginner Guides (Beginner Guides),18331,2026-03-12,29:40,1780,38.94,35.47,3.49,,
Grant Abbitt (Gabbitt),Hard Surface Detailing Made Easy : Blender Tutorial,https://www.youtube.com/watch?v=YAKLEHttCkI,3D Modeling & Sculpting (3D Modeling & Sculpting),18327,2025-08-09,08:02,482,39.59,-114.67,39.69,,
Grant Abbitt (Gabbitt),Blender 5.1 Masking: The Secret Weapon for Digital Sculpting,https://www.youtube.com/watch?v=BNg-BPJNoCc,3D Modeling & Sculpting (3D Modeling & Sculpting),18004,2026-04-11,01:57,117,22.62,-99.61,50.86,,
Clonemace,"Blender Donut Tutorial, But Only The Breathing",https://www.youtube.com/watch?v=YqBloRNjD8Y,Beginner Guides (Beginner Guides),17328,2025-08-09,00:15,15,25.92,39.26,-8.68,,
Farrukh 3D,Modeling Sculpting Tutorial Fish - Blender,https://www.youtube.com/watch?v=WlvfQP5VC4o,3D Modeling & Sculpting (3D Modeling & Sculpting),17128,2023-08-10,22:21,1341,35.62,-97.09,50.6,,
SouthernShotty,Learn EVERTYHING about  Lighting in Blender 3D,https://www.youtube.com/watch?v=G4GKLFfVaQc,"Lighting & Environment (Lighting & Environment, VFX & Compositing)",17003,2026-02-10,16:23,983,84.62,-29.45,-39.34,,
CGMatter,This IS NOT a Sphere!,https://www.youtube.com/watch?v=27LlWtXyN-Y,Geometry Nodes (Geometry Nodes),16493,2022-08-10,04:50,290,-84.81,100.02,57.34,,
Ryan King Art,Sculpting Quick Start Guide for Absolute Beginners (Blender Tutorial),https://www.youtube.com/watch?v=iNDvDDlVm8E,"Beginner Guides (Beginner Guides, 3D Modeling & Sculpting)",16464,2026-04-11,15:33,933,85.22,49.66,18.21,,
Farrukh 3D,Blender Sculpting Tutorial Penguin,https://www.youtube.com/watch?v=AIduxLY5yCk,3D Modeling & Sculpting (3D Modeling & Sculpting),16431,2025-08-09,19:25,1165,36.42,-97.25,51.65,,
MAR,Blender for Beginners: Play-doh Miniduck,https://www.youtube.com/watch?v=KZc1fvG6uYU,"Shading, Texturing & UVs (Shading, Texturing & UVs)",15883,2023-08-10,26:21,1581,58.82,31.79,104.18,,
CGMatter,Abstract Boolean - Blender Geometry Nodes,https://www.youtube.com/watch?v=_Zcctus1M3Q,Geometry Nodes (Geometry Nodes),15732,2022-08-10,11:28,688,-73.98,109.73,50.75,,
Grant Abbitt (Gabbitt),Can You Learn Blender Hard Surface Modeling Without Addons? Course Review!,https://www.youtube.com/watch?v=T4D_6mL41Ng,3D Modeling & Sculpting (3D Modeling & Sculpting),15552,2025-08-09,04:38,278,40.06,-114.77,39.19,,
NoPoly,Beginners Guide To Texturing In Blender | How To Procedural Texture ANYTHING!,https://www.youtube.com/watch?v=nQaUsgf9ZUg,"Geometry Nodes (Geometry Nodes, Shading, Texturing & UVs)",15144,2025-08-09,25:18,1518,-101.26,61.7,56.56,,
BlenderVitals,Create a Duck in Blender in 1 Minute!,https://www.youtube.com/watch?v=g5ljLV17BRc,Beginner Guides (Beginner Guides),15079,2024-08-09,00:58,58,16.66,46.48,-27.28,,
Grant Abbitt (Gabbitt),Realistic Trees -  Blender 5,https://www.youtube.com/watch?v=RuY5BtRLAOc,3D Modeling & Sculpting (3D Modeling & Sculpting),13938,2026-07-19,40:58,2458,24.94,-89.95,59.74,,
PIXXO 3D,Blender: Loop Cloth Simulations | The EASY Way,https://www.youtube.com/watch?v=aAkIsQiSiqY,Physics & Simulation (Physics & Simulation),13937,2024-08-09,07:17,437,-64.77,5.41,-112.32,,
Grant Abbitt (Gabbitt),How to Sculpt Hyper Detail Without Buying Custom Brushes,https://www.youtube.com/watch?v=uFTtmjOfTfY,3D Modeling & Sculpting (3D Modeling & Sculpting),13933,2026-07-10,05:43,343,44.5,-87.63,61.5,,
CGMatter,Procedural Bookshelf - Part 1 [Blender],https://www.youtube.com/watch?v=_RgQjAXLZNg,Geometry Nodes (Geometry Nodes),13721,2023-08-10,14:08,848,-86.88,99.99,63.48,,
Alinwan Studios,🔥GEOMETRY NODES desde CERO a FUNDAMENTALISTA - Blender 4.5!,https://www.youtube.com/watch?v=1DIEtSvk6VY,Geometry Nodes (Geometry Nodes),13576,2025-12-12,03:01:10,10870,-69.83,74.37,46.44,,
CGMatter,Beginner Geometry Nodes - Part 0 [Blender],https://www.youtube.com/watch?v=BfrFakU5XTY,"Beginner Guides (Beginner Guides, Geometry Nodes)",13461,2023-08-10,04:57,297,-33.62,37.3,48.29,,
LightArchitect,Rain Money in Blender 3d: Full Tutorial: Cloth Sim + Particle Systems,https://www.youtube.com/watch?v=vldg0X9d9m8,"Physics & Simulation (Physics & Simulation, VFX & Compositing)",13394,2023-08-10,03:35,215,-40.33,-6.09,-120.0,,
Blender With Dani,Learn the BASICS of Sculpting in Blender 4.5 | Beginner Tutorial,https://www.youtube.com/watch?v=_Lc0hSoJTDc,"Beginner Guides (Beginner Guides, 3D Modeling & Sculpting)",13075,2025-11-12,08:08,488,94.59,38.74,13.58,,
Grant Abbitt (Gabbitt),"Size Matters – Fix Your Scale, Fix Your Art",https://www.youtube.com/watch?v=KLdfcvz1TR8,3D Modeling & Sculpting (3D Modeling & Sculpting),13065,2026-03-12,10:03,603,14.79,-96.96,66.27,,
Arman | آرمان,""" Making a 3D Rubber Duck in Blender """,https://www.youtube.com/watch?v=tPIIwyR3uPY,Beginner Guides (Beginner Guides),13003,2024-08-09,05:43,343,52.98,66.96,-24.94,,
CGMatter,Really long lists - Geometry Nodes,https://www.youtube.com/watch?v=D2KaJB_jm9M,Geometry Nodes (Geometry Nodes),12502,2026-07-10,13:41,821,-70.29,99.84,58.22,,
Deayan Studios,Mastering Blender Geometry Nodes: Practical Examples for Every Data Type,https://www.youtube.com/watch?v=M0x5o-OVza0,Geometry Nodes (Geometry Nodes),11838,2025-09-13,44:38,2678,-66.84,97.14,69.49,,
CGMatter,INFINITE TRIANGLES - Blender Geometry Nodes,https://www.youtube.com/watch?v=f7Oo828_kb8,Geometry Nodes (Geometry Nodes),11669,2022-08-10,08:56,536,-69.52,87.2,47.13,,
coral lab,Make EEVEE look like Cycles in Blender 5,https://www.youtube.com/watch?v=V0Q3E_63TP4,Cycles & EEVEE Rendering (Cycles & EEVEE Rendering),11664,2026-01-11,07:01,421,112.85,7.32,-91.81,,
CGMatter,Beginner Geometry Nodes - Part 2 [Blender],https://www.youtube.com/watch?v=l6v2llfe7hk,"Beginner Guides (Beginner Guides, Geometry Nodes)",11340,2023-08-10,06:26,386,-33.62,37.3,48.29,,
InspirationTuts,Houdini Level Cloth Simulation in Blender?,https://www.youtube.com/watch?v=ivDtWRFewVM,Physics & Simulation (Physics & Simulation),11291,2026-07-19,08:29,509,-49.68,8.19,-103.99,,
CGMatter,Beginner Geometry Nodes - Part 4 [Blender],https://www.youtube.com/watch?v=Zfwsaw27y-o,"Beginner Guides (Beginner Guides, Geometry Nodes)",11219,2023-08-10,14:31,871,-31.17,35.96,53.64,,
Keelan Jon,How to Sculpt a Pumpkin in under 5 minutes - Blender Sculpting Tutorial,https://www.youtube.com/watch?v=jtw9Rmy--1g,3D Modeling & Sculpting (3D Modeling & Sculpting),11108,2025-11-12,04:49,289,40.93,-93.0,57.97,,
Shieverski,Chrome Spider Animation - Blender Tutorial,https://www.youtube.com/watch?v=Ip2EvGgHg1s,"3D Modeling & Sculpting (3D Modeling & Sculpting, Geometry Nodes, Character Rigging, 3D Animation & Motion)",10540,2025-09-13,37:27,2247,23.25,-68.2,38.96,,
Blender Magic,Blender 3D Modeling 2D to 3D Low Poly Duck in 20 minutes No time lapse,https://www.youtube.com/watch?v=dG4Unsbh1e8,3D Modeling & Sculpting (3D Modeling & Sculpting),10531,2022-08-10,21:44,1304,20.09,-88.67,36.68,,
Grant Abbitt (Gabbitt),Get Every 3D Course I’ve Ever Made & More (1 Week Only),https://www.youtube.com/watch?v=wVDTj-kVHDA,Beginner Guides (Beginner Guides),10487,2026-07-26,01:19,79,45.75,38.82,-6.56,,
CGMatter,"BB8 is great mate // Blender Tutorial (geometry nodes, rigging, and vibes)",https://www.youtube.com/watch?v=LjbduAiLjtc,"Geometry Nodes (Geometry Nodes, Character Rigging)",10391,2025-08-09,24:32,1472,-85.21,75.05,72.32,,
Blender Insight,"""Donut 2.0"" - Blender Insight continues on Blender Guru's tutorial.",https://www.youtube.com/watch?v=jCl3Hyb09T0,Beginner Guides (Beginner Guides),10233,2019-08-11,01:36:36,5796,26.21,26.54,-16.32,,
Art MZ,Duck 3D modeling in 2 minutes (Autodesk Maya Tutorial),https://www.youtube.com/watch?v=pQ_jD6u6g68,3D Modeling & Sculpting (3D Modeling & Sculpting),10119,2023-08-10,02:09,129,26.22,-86.6,46.7,,
Grant Abbitt (Gabbitt) and Lana Easteregg,The Scary Transition: How to Go Full-Time as a Digital Artist,https://www.youtube.com/watch?v=MlwkUscK7uE,Beginner Guides (Beginner Guides),10035,2026-04-11,01:08:00,4080,8.39,39.9,17.14,,
CGMatter,BEWARE Cuboid! - Blender Geometry Nodes,https://www.youtube.com/watch?v=89J9YYPCLpA,Geometry Nodes (Geometry Nodes),9922,2022-08-10,05:33,333,-80.38,93.7,52.29,,
CGMatter,Beginner Geometry Nodes - Part 3 [Blender],https://www.youtube.com/watch?v=gRLAm3y6wxM,"Beginner Guides (Beginner Guides, Geometry Nodes)",9871,2023-08-10,17:28,1048,-33.62,37.3,48.29,,
Ishaq Sculpt,How To Sculpt The Eyes In Blender - Tutorial,https://www.youtube.com/watch?v=SC0KSXGjcWI,3D Modeling & Sculpting (3D Modeling & Sculpting),9810,2024-08-09,15:16,916,41.41,-92.24,57.21,,
AeMachine,Easy Cloth Simulation Loop in Blender,https://www.youtube.com/watch?v=rtc73Fp4GgY,Physics & Simulation (Physics & Simulation),9758,2023-08-10,05:21,321,-57.23,6.13,-112.41,,
Grant Abbitt (Gabbitt),Make a Cute Easter Chick in Blender 5 - Beginner Tutorial,https://www.youtube.com/watch?v=SsFXh8KEBy4,Beginner Guides (Beginner Guides),9571,2026-04-11,16:12,972,40.58,36.64,12.15,,
Shift4cube,How to Create Volumetric Lighting in Blender (Eevee & Cycles),https://www.youtube.com/watch?v=EC72KRv7w0M,"Lighting & Environment (Lighting & Environment, Cycles & EEVEE Rendering)",9541,2025-08-09,01:53,113,82.7,-16.17,-60.28,,
Erasers45 - Studios,How to RIG a BOW for Animation in Blender 4.4 [Tutorial],https://www.youtube.com/watch?v=4QltyD6ha9s,"Character Rigging (Character Rigging, 3D Animation & Motion)",9489,2025-08-09,11:00,660,-55.06,-31.08,-5.56,,
Victor Soupday,Blender Cloth and Hair Spring Bones under Wind Force Simulation 2,https://www.youtube.com/watch?v=KRdkPByidIs,"Character Rigging (Character Rigging, Physics & Simulation)",9352,2023-08-10,00:23,23,-48.02,-63.37,1.72,,
CGMatter,Identity Crisis,https://www.youtube.com/watch?v=V0ZxKZP5sw8,Beginner Guides (Beginner Guides),9347,2022-08-10,03:09,189,24.49,53.61,0.61,,
Lana Easteregg,Blender Beginner Tutorial: Waterfall Cake (Full Course),https://www.youtube.com/watch?v=l-z5FmPjjOM,Beginner Guides (Beginner Guides),9217,2025-10-13,02:28:49,8929,36.46,46.04,-3.0,,
Calista Studio,Blender Tutorial: Cloth Simulation - Plastic and Balls,https://www.youtube.com/watch?v=4lhgDx6RSJ8,"3D Animation & Motion (3D Animation & Motion, Physics & Simulation)",8748,2023-08-10,15:29,929,-54.35,7.65,-53.73,,
Entagma,Blender Guest Tutorial: Playing with Geometry Nodes: Alien Worm - Part 1,https://www.youtube.com/watch?v=Lp91mfzdgR0,Geometry Nodes (Geometry Nodes),8388,2025-12-12,15:14,914,-97.28,114.3,42.53,,
CGMatter,Procedural Barrel Part [1/2] - Blender Geometry Nodes,https://www.youtube.com/watch?v=YjUh1miymK4,Geometry Nodes (Geometry Nodes),8377,2023-08-10,30:14,1814,-82.81,97.12,59.46,,
CGMatter,Volume Editing - Blender Geometry Nodes Tutorial,https://www.youtube.com/watch?v=VU_FhO4Jlpg,Geometry Nodes (Geometry Nodes),7993,2026-08-07,08:18,498,-79.44,69.54,57.94,,
Gabriel Aguiar Prod.,Blender Tutorial - Cloth and Towel Simulation - Animation & Physics Tips,https://www.youtube.com/watch?v=KWo96ghcpDw,"3D Animation & Motion (3D Animation & Motion, Physics & Simulation)",7743,2017-08-11,12:56,776,-54.33,7.65,-53.69,,
Mariana Martínez 3D,Modelar un patito de hule en Blender 3D 🐥,https://www.youtube.com/watch?v=yQW-0MvDN0Q,Beginner Guides (Beginner Guides),7380,2023-08-10,27:21,1641,19.77,62.25,-3.87,,
Grant Abbitt (Gabbitt),How to Massively Reduce Render Times in Blender,https://www.youtube.com/watch?v=YC5f94_C38U,Beginner Guides (Beginner Guides),7239,2026-07-10,01:59,119,24.82,53.07,-12.24,,
Default Cube,This is NOT a hockey video (Blender Geometry Nodes),https://www.youtube.com/watch?v=4bF184qnjwg,Geometry Nodes (Geometry Nodes),7140,2022-08-10,20:15,1215,-98.57,96.18,52.38,,
Farrukh 3D,3d Sculpting Tutorial - Duck,https://www.youtube.com/watch?v=bg4Rz2YsK-s,3D Modeling & Sculpting (3D Modeling & Sculpting),6933,2024-08-09,14:53,893,32.6,-90.7,49.81,,
Josh Doodle,Donut Blender Animation (Blender Guru's Tutorial Result),https://www.youtube.com/watch?v=lWKZM2Wbl0U,"Beginner Guides (Beginner Guides, 3D Animation & Motion)",6824,2022-08-10,00:25,25,-30.56,11.19,-16.57,,
Artinvader,Blender Rigging Tutorial Made Easy | Animate Like a Pro,https://www.youtube.com/watch?v=XN-SbsEY2VE,"Character Rigging (Character Rigging, 3D Animation & Motion)",6314,2025-11-12,12:04,724,-63.05,-37.61,-4.27,,
Default Cube,Blender 5.0 Geometry Nodes // Nodevember Day 12 - Monument,https://www.youtube.com/watch?v=sjb6gQImdpE,Geometry Nodes (Geometry Nodes),5857,2025-12-12,02:23:03,8583,-50.29,92.19,52.45,,
CGMatter,Wireframe - Blender Geometry Nodes Tutorial - Procedural UV Maps,https://www.youtube.com/watch?v=gfOyX2xZf2M,Geometry Nodes (Geometry Nodes),5712,2024-08-09,11:15,675,-88.77,91.76,70.59,,
Ethan Blends,Blender 2.9 Cycles vs Eevee (Which to Use?),https://www.youtube.com/watch?v=eAPgrU3WHh0,Cycles & EEVEE Rendering (Cycles & EEVEE Rendering),5661,2021-08-10,03:24,204,109.12,-1.08,-84.58,,
Sardi Pax,Blender 2.70 Tutorial - Physics with a Cloth Sim,https://www.youtube.com/watch?v=QqJTomAi1PU,Physics & Simulation (Physics & Simulation),5500,2014-08-12,07:08,428,-46.37,-4.4,-110.34,,
Reppeti,Blender Rubber Duck Tutorial,https://www.youtube.com/watch?v=B1urAyQRq2Y,Beginner Guides (Beginner Guides),5388,2021-08-10,13:56,836,54.12,67.72,-22.02,,
PIXXO 3D,Blender Tutorial: Rubber Ducky Animation | HD,https://www.youtube.com/watch?v=oQ8lHX9jejs,3D Animation & Motion (3D Animation & Motion),5164,2023-08-10,26:58,1618,-51.76,10.17,-34.21,,
CGMatter,Beginner Geometry Nodes - Part 6 [Blender],https://www.youtube.com/watch?v=rmoZkb1RdGc,"Beginner Guides (Beginner Guides, Geometry Nodes)",5139,2023-08-10,13:34,814,-31.17,35.96,53.64,,
CGMatter,Beginner Geometry Nodes - Part 9 [Blender],https://www.youtube.com/watch?v=RFOXiyhRjnM,"Beginner Guides (Beginner Guides, Geometry Nodes)",4957,2023-08-10,06:23,383,-38.99,34.6,48.91,,
Default Cube,Blender 5.0 Geometry Nodes // Nodevember Day 11 - Hive,https://www.youtube.com/watch?v=JYp86oU4pyQ,Geometry Nodes (Geometry Nodes),4714,2025-12-12,03:07:22,11242,-52.28,93.39,52.91,,
MagicNotIncluded,7 things I wish I knew before starting sculpting in Blender,https://www.youtube.com/watch?v=9GuuG3w7qnc,"Beginner Guides (Beginner Guides, 3D Modeling & Sculpting)",4657,2025-08-09,06:09,369,109.59,50.88,17.42,,
CGMatter,Beginner Geometry Nodes - Part 7 [Blender],https://www.youtube.com/watch?v=tIOm9k0K6a0,"Beginner Guides (Beginner Guides, Geometry Nodes)",4554,2023-08-10,13:58,838,-33.62,37.3,48.29,,
SPECTRUM.77,"Incredible Blender Physics Showcase | Hair Particles, Cloth Simulation and Liquid Simulation",https://www.youtube.com/watch?v=Qo5zeU32JLM,Physics & Simulation (Physics & Simulation),4548,2025-08-09,02:11,131,-41.56,0.84,-92.8,,
ThreeDee,Basics of lighting in Eevee and Cycles [Blender],https://www.youtube.com/watch?v=3R5hvmhbRRM,"Beginner Guides (Beginner Guides, Lighting & Environment, Cycles & EEVEE Rendering)",4142,2023-08-10,11:11,671,91.7,-2.02,-62.75,,
ThreeDee,Basics of Rendering. Cycles vs. Eevee [Blender],https://www.youtube.com/watch?v=AuJMDdDqXVs,"Beginner Guides (Beginner Guides, Cycles & EEVEE Rendering)",3995,2023-08-10,04:45,285,101.45,5.9,-73.74,,
by Shaysik,"Incredible Blender Physics Showcase | Hair particles, Cloth Simulation and more",https://www.youtube.com/watch?v=pnnnPBGQxBo,Physics & Simulation (Physics & Simulation),3857,2025-08-09,02:33,153,-43.75,-0.71,-91.56,,
MK Graphics,🔴Blender Rigging Tutorials (Live 24/7),https://www.youtube.com/watch?v=7r6EXyN0x2Q,Character Rigging (Character Rigging),3582,2025-09-13,07:53:07,28387,-48.18,-52.33,3.47,,
Blender Default Cube,Stylized Duck Modeling in Blender 2.93,https://www.youtube.com/watch?v=1CdocD1WH-4,3D Modeling & Sculpting (3D Modeling & Sculpting),3392,2022-08-10,08:25,505,28.68,-81.32,54.68,,
Default Cube,Blender 5.0 Geometry Nodes // Nodevember Days 20 & 21 - Mask & Grimoire,https://www.youtube.com/watch?v=jFejdiF00b4,Geometry Nodes (Geometry Nodes),3327,2025-12-12,04:24:57,15897,-57.83,102.52,55.77,,
Grant Abbitt (Gabbitt),Massive Blender Sculpting Brush Bundle (+ Free Pack),https://www.youtube.com/watch?v=llUg7Q-DTe4,3D Modeling & Sculpting (3D Modeling & Sculpting),3142,2026-08-08,01:49,109,30.04,-102.96,61.11,,
Aria Faith Jones,Blender 2.8 | Cloth Simulation + Particle Hair Dynamics | 4K PREVIEW,https://www.youtube.com/watch?v=v4z6QG65K7E,Physics & Simulation (Physics & Simulation),3099,2020-08-10,00:26,26,-46.78,-0.98,-103.67,,
