autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,latent_x,latent_y,latent_z
Satori Graphics,BEST WAYS To Make Artwork For Your Font - Illustrator Typography Tutorial,https://www.youtube.com/watch?v=7e14RnmPg_I,Typography & Text Effects (Typography & Text Effects),5525,2018-08-11,-8.0,100.28,-7.35
LOGO DESIGN SCHOOL,Professional Logo Design Illustrator Tutorial | Letter Logo Design | Adobe illustrator Tutorial,https://www.youtube.com/watch?v=kzn3UqUdyT4,Logo Design & Branding (Logo Design & Branding),5299,2025-09-13,26.63,-57.98,-80.28
Satori Graphics,COOL ILLUSTRATOR SCATTER BRUSH TUTORIAL | Illustrator Custom Brush | Satori Graphics,https://www.youtube.com/watch?v=qce5uWmFHRw,Beginner Guides (Beginner Guides),5179,2017-08-11,102.47,34.8,29.22
stopbeingantisocial,EASY INFLATED 3D TEXT TUTORIAL | Illustrator Step-by-Step Design Guide | stopbeingantisocial,https://www.youtube.com/watch?v=sogP_ERpCOM,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",5139,2023-08-10,-106.68,16.61,27.72
RichGraphics,Liquid Typography in Adobe Illustrator – Text Effect Tutorial,https://www.youtube.com/watch?v=NDE8FxefzNc,Typography & Text Effects (Typography & Text Effects),5114,2024-08-09,-40.5,87.5,3.03
Dansky,How to draw a perfect star in Illustrator,https://www.youtube.com/watch?v=a5aILX4rVQ0,Beginner Guides (Beginner Guides),4834,2026-03-12,109.03,13.71,24.22
petra Designs,packaging design tutorial for a can drink in adobe illustrator,https://www.youtube.com/watch?v=4oPkEe3sIQ8,Packaging & Label Design (Packaging & Label Design),4611,2024-08-09,-76.07,-8.35,-49.14
Dansky,How to show anchor points in Illustrator for logo design,https://www.youtube.com/watch?v=z-Vm29zssYs,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Logo Design & Branding)",4596,2026-03-12,49.13,-120.0,40.87
TheOneWillFocus,Learn the Pen Tool: Adobe Illustrator Tutorials (Part 1),https://www.youtube.com/watch?v=UGCOcfhaOyA,Pen Tool & Precise Paths (Pen Tool & Precise Paths),4570,2016-08-11,42.98,-82.02,42.86
Graphic Lover,Tissue Box Packaging Design in Illustrator | Box Design |  Make Dieline | Packaging #Graphi_Lover,https://www.youtube.com/watch?v=7NYAxtGSyqg,Packaging & Label Design (Packaging & Label Design),4252,2023-08-10,-54.03,-21.52,-55.52
Dansky,How to create symmetrical logos in Illustrator,https://www.youtube.com/watch?v=8WkhkyV83L4,Beginner Guides (Beginner Guides),3921,2026-03-12,76.92,50.15,36.26
Tutorials by Manizha & Ryan,Adobe Illustrator Tutorial (2026),https://www.youtube.com/watch?v=BqBsxM2Gsy4,Beginner Guides (Beginner Guides),3888,2026-02-10,41.52,50.26,8.43
Vector Nerd,Turn Any Image into a Vector | Adobe Illustrator Tutorial,https://www.youtube.com/watch?v=zaOW2wVrzY8,Vector Illustration & Drawing (Vector Illustration & Drawing),3801,2025-08-09,-5.02,3.52,72.9
SilverStar Graphix,"Packaging Design in Adobe Illustrator | How To Create Die Cut Lines, Creasing Lines and Bleed Area",https://www.youtube.com/watch?v=FAAd24HIKnQ,Packaging & Label Design (Packaging & Label Design),3774,2022-08-10,-118.6,-21.56,-41.98
Spoon Graphics,The BEST Spoon Graphics Tutorials from 2023,https://www.youtube.com/watch?v=knrrep5xh0M,Beginner Guides (Beginner Guides),3760,2024-08-09,116.88,52.23,-30.73
SG Créatif,Gonflez n'importe quoi dans Adobe illustrator avec cet effet 3D,https://www.youtube.com/watch?v=4qULUz2XJpU,3D & Inflation Effects (3D & Inflation Effects),3747,2023-08-10,-65.18,-70.12,12.33
1LinerTutorials,Pen Tool Tutorial | Adobe Illustrator CC,https://www.youtube.com/watch?v=aJptcsXv_kE,"Beginner Guides (Beginner Guides, Pen Tool & Precise Paths, Vector Illustration & Drawing)",3744,2018-08-11,83.03,-45.46,13.06
Learn Creative,Overlapping Shadow Text Effect With Reflection in Illustrator | Shadow Typography | Illustrator 2025,https://www.youtube.com/watch?v=AesN8wFJ2Vw,Typography & Text Effects (Typography & Text Effects),3653,2025-08-09,-60.7,72.81,40.5
Dansky,Working on my brand guidelines in Illustrator,https://www.youtube.com/watch?v=RuTp6As6MHY,Beginner Guides (Beginner Guides),3497,2026-02-10,54.19,36.01,1.28
Michael Masters,Pen Tool Tutorial for Graphic Designers | Adobe Illustrator,https://www.youtube.com/watch?v=uKkczjNNQkI,Pen Tool & Precise Paths (Pen Tool & Precise Paths),3203,2019-08-11,54.44,-92.82,52.99
Jason Secrest,Adobe Illustrator Tutorial using Pen Tool,https://www.youtube.com/watch?v=7VSIPuCqWoY,Pen Tool & Precise Paths (Pen Tool & Precise Paths),3018,2017-08-11,50.48,-97.84,37.13
Spoon Graphics,The BEST Spoon Graphics Tutorials from 2024,https://www.youtube.com/watch?v=zXg5Avf3SS0,Beginner Guides (Beginner Guides),3006,2025-08-09,120.0,55.95,-21.42
Design Vision,Product Packaging Design Tutorial in Illustrator | Illustrator 3D Packaging Design #Design_Vision,https://www.youtube.com/watch?v=gru7SkEmgzQ,"3D & Inflation Effects (3D & Inflation Effects, Packaging & Label Design)",2565,2020-08-10,-74.06,-53.06,-11.32
PackMojo,How to Design on a Packaging Sleeve Dieline | Packaging Design 101,https://www.youtube.com/watch?v=9Vlr6zUFOGw,Packaging & Label Design (Packaging & Label Design),2456,2025-08-09,-61.53,-14.63,-39.35
Satori Graphics,Use The Illustrator Rotate Tool To Make DOPE GRAPHICS - Illustrator Tutorial,https://www.youtube.com/watch?v=reXvEMAgHTE,Beginner Guides (Beginner Guides),2331,2017-08-11,87.23,17.86,18.42
P A N T E R,Unknown Secret Inflation Tricks In Illustrator You Need To Know,https://www.youtube.com/watch?v=pKPcX-FqyEU,"Logo Design & Branding (Logo Design & Branding, 3D & Inflation Effects)",2330,2025-08-09,57.9,-14.99,-67.25
PackMojo,How to Create Seamless Patterns on Adobe Illustrator | Packaging Design 101,https://www.youtube.com/watch?v=KAuzZA7d0D8,"Pattern Design & Textures (Pattern Design & Textures, Packaging & Label Design)",2297,2025-08-09,-47.12,27.46,-72.31
Chelsea Lewis,Pen Tool in Illustrator - Part 4: Using the pathfinder,https://www.youtube.com/watch?v=IcOjJpKw7GA,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Shape Builder & Pathfinder)",1804,2017-08-11,38.01,-96.15,-1.96
Munez Studio,How to design pouch in Adobe Illustrator | Supplement Packaging Design Tutorial,https://www.youtube.com/watch?v=vH__7fDbvvs,Packaging & Label Design (Packaging & Label Design),1802,2023-08-10,-76.47,12.64,-48.31
Typefool,Watch Me Create Stunning 3D Letters for 36 Days of Type | Illustrator & Photoshop,https://www.youtube.com/watch?v=pCNZk80kmFU,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",1656,2023-08-10,-51.5,-7.06,38.34
Tutorial Pro,Tracing Doraemon using Illustrator Pen Tool,https://www.youtube.com/watch?v=kfsyZVsq8UQ,"Beginner Guides (Beginner Guides, Pen Tool & Precise Paths, Vector Illustration & Drawing)",1569,2020-08-10,89.52,-44.7,23.87
Kathy Fruge Brown,"AI Demo of Pen Tool, Pathfinder, Shapebuilder",https://www.youtube.com/watch?v=kBh2DJpA3ds,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Shape Builder & Pathfinder)",1446,2018-08-11,42.02,-104.71,-17.06
Zero2Graphic,How to Design a Coffee Box Template in Adobe Illustrator CC | Packaging Die-Line Tutorial,https://www.youtube.com/watch?v=ZStQYzzTk3A,Packaging & Label Design (Packaging & Label Design),1420,2026-07-10,-101.37,-23.97,-76.07
SD 45 Designs,Modern Style 3D Inflated Effect Text Typography In Illustrator #illustrator #photoshop,https://www.youtube.com/watch?v=0Emo2KJ8lCE,"Vector Illustration & Drawing (Vector Illustration & Drawing, Logo Design & Branding, Typography & Text Effects, 3D & Inflation Effects)",1252,2023-08-10,-37.27,29.01,92.14
Niz Art creation,papaging design Full Course 2025 l How to Create Supplement Label Design in Illustrator,https://www.youtube.com/watch?v=oNl7fR0F4ls,Packaging & Label Design (Packaging & Label Design),1219,2025-09-13,-87.43,12.84,-33.5
Packaging Unboxd Podcast,How To Create Repeating Patterns in Illustrator for Packaging Design,https://www.youtube.com/watch?v=AniHSAzQuiA,"Pattern Design & Textures (Pattern Design & Textures, Packaging & Label Design)",1175,2023-08-10,-35.25,32.94,-63.56
BLGStudio,"Illustrator - Pen Tool, Layers and Pathfinder",https://www.youtube.com/watch?v=5saGd5HPqa4,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Shape Builder & Pathfinder)",1078,2011-08-13,29.41,-92.75,-15.98
Grapocean,How to Create Geometric Pattern Packaging Design In Adobe Illustrator,https://www.youtube.com/watch?v=pgCMAZoMSs4,"Pattern Design & Textures (Pattern Design & Textures, Packaging & Label Design)",1054,2022-08-10,-30.06,44.46,-71.93
Belle Codes,Adobe Illustrator for Beginners | Pen Tool Basics,https://www.youtube.com/watch?v=QkCuq6oZ65k,"Beginner Guides (Beginner Guides, Pen Tool & Precise Paths)",1016,2026-03-12,95.83,-59.57,10.05
Howfinity,How To Use Adobe Illustrator - Beginner's Tutorial,https://www.youtube.com/watch?v=f_akt8EPGMI,Beginner Guides (Beginner Guides),1000,2025-10-13,76.89,18.4,6.66
Jason Secrest,Adobe Illustrator Tutorial: Pen Tool Basics,https://www.youtube.com/watch?v=5czhLo0Om6Y,"Beginner Guides (Beginner Guides, Pen Tool & Precise Paths)",930,2018-08-11,108.66,-56.18,4.65
Passion4Learn,Product Packaging and Label Design In Adobe Illustrator Tutorial - How To Create Offset Path,https://www.youtube.com/watch?v=-BhoZmuM10c,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Packaging & Label Design)",864,2023-08-10,75.72,-94.02,61.08
Niz Art creation,Packaging Design Full Course 2025  Adobe illustrator Tutorial l Niz Art creation,https://www.youtube.com/watch?v=glZrp4Zi7pU,Packaging & Label Design (Packaging & Label Design),828,2025-08-09,-71.55,1.26,-34.62
Niz Art creation,Typography Design Tutorial l 3d text effect in adobe illustrator l  Modern Text Effects,https://www.youtube.com/watch?v=40GxZ0cPcRQ,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",798,2025-08-09,-82.03,19.33,18.55
NSV Designer,Illustrator Tutorial | Graphic Design | Product Packaging Design ⚡,https://www.youtube.com/watch?v=QpmqMYI8xRw,Packaging & Label Design (Packaging & Label Design),769,2026-03-12,-93.53,-16.51,-44.03
E_times,Adobe illustrator logo tutorial for Beginners | Step-by-Step Guide (2025),https://www.youtube.com/watch?v=pw9K5gMnysE,Logo Design & Branding (Logo Design & Branding),682,2025-10-13,-0.6,-15.16,-116.31
Two Sleepy Heads Creative Studio,Tutorial #8: How to use the inflate tool to create 3D text in illustrator,https://www.youtube.com/watch?v=iXi0xEEtvRk,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",644,2022-08-10,-49.9,17.12,29.77
Creative Lab,Learn Illustrator in 10 Minutes | Quick & Easy Tutorial for Beginners,https://www.youtube.com/watch?v=TilDTmp93ZY,Beginner Guides (Beginner Guides),617,2024-08-09,84.92,-11.12,18.86
Alexi Balian,Adobe Illustrator Pen Tool and Pathfinder,https://www.youtube.com/watch?v=_OVW6Lm-HUo,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Shape Builder & Pathfinder)",557,2016-08-11,51.03,-84.16,-4.61
MJ Graphics,Let's create 3d donut wallpaper in illustrator | 3d inflate effect | MJ Graphics,https://www.youtube.com/watch?v=nrfwcnn4lAY,3D & Inflation Effects (3D & Inflation Effects),531,2024-08-09,-47.3,-55.35,-8.24
bubbledesign,Warp a Text to 3D Shapes in Adobe Illustrator Part 1,https://www.youtube.com/watch?v=W_RKn7-0Dmw,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",523,2023-08-10,-67.99,-9.88,23.49
Amr4Graphics,How to make Inflated 3D Type in Adobe Illustrator اليستريتور 2023,https://www.youtube.com/watch?v=02skSWFGNNc,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",403,2023-08-10,-98.0,-2.16,37.6
Redexigns,Learn How to create 3D Poster in Illustrator,https://www.youtube.com/watch?v=5RDDOTkaosk,3D & Inflation Effects (3D & Inflation Effects),390,2020-08-10,-57.28,-69.86,-3.08
Adrian Boysel,Adobe Illustrator Tutorials - Pathfinder Tool,https://www.youtube.com/watch?v=lvKbRG8-VLE,"Beginner Guides (Beginner Guides, Pen Tool & Precise Paths, Shape Builder & Pathfinder)",383,2021-08-10,52.19,-63.16,-8.71
Designer Tips,Adobe Illustrator 3D hand emoji inflation effect #newfeatures - easy icon design step by step,https://www.youtube.com/watch?v=IX0vD_9XXEk,"Vector Illustration & Drawing (Vector Illustration & Drawing, Logo Design & Branding, 3D & Inflation Effects)",374,2024-08-09,-18.93,41.73,95.71
Munez Studio,Packaging Design Tutorial in Adobe Illustrator 2025 | #packagingdesign #labeldesigner,https://www.youtube.com/watch?v=bAfjkIW1SAM,Packaging & Label Design (Packaging & Label Design),340,2025-09-13,-87.1,-1.46,-41.57
Pranto,3D Effect Lettering in Illustrator Using Blend Tool,https://www.youtube.com/watch?v=BphVK0kj-e0,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",338,2020-08-10,-58.02,13.95,-1.52
Philip Blank,How I turn 2D into 3D Illustrations with 1 click,https://www.youtube.com/watch?v=ot1FCUGiwaA,"Vector Illustration & Drawing (Vector Illustration & Drawing, 3D & Inflation Effects)",325,2023-08-10,-16.75,36.99,72.22
Pete Calvert,Package design in Adobe Illustrator,https://www.youtube.com/watch?v=e3jZYLWREYA,"Typography & Text Effects (Typography & Text Effects, Pattern Design & Textures, Packaging & Label Design)",311,2024-08-09,-38.74,48.57,-54.92
Design Whispers,Adobe Illustrator Beginner Tutorial,https://www.youtube.com/watch?v=-ua8mkogu7U,Beginner Guides (Beginner Guides),297,2026-04-11,63.89,23.24,-2.19
AK Creatives,How to convert Vector Logo into 3D in Adobe Illustrator,https://www.youtube.com/watch?v=KOLMiLg0rxQ,"Vector Illustration & Drawing (Vector Illustration & Drawing, Logo Design & Branding, 3D & Inflation Effects)",270,2023-08-10,-14.57,28.77,94.77
Munez Studio,"Packaging Design in Adobe Illustrator | How To Create Die Cut Lines, Creasing Lines, Bleed Area",https://www.youtube.com/watch?v=fALJs3w7ISo,Packaging & Label Design (Packaging & Label Design),258,2026-07-26,-111.32,-25.22,-29.92
effort for success,Adobe illustrator class 153 effect menu inflate effect Urdu/Hindi,https://www.youtube.com/watch?v=8UC_WGGQZBE,3D & Inflation Effects (3D & Inflation Effects),240,2024-08-09,-32.7,-41.47,-4.62
icon 89 Graphic Design,Raster to Vector with Pen tool & Pathfinder in Adobe illustrator CC,https://www.youtube.com/watch?v=cGe6sxv7cRk,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Vector Illustration & Drawing, Shape Builder & Pathfinder)",199,2020-08-10,19.35,-77.5,3.58
SF Creations,How to do 3d Inflate Heart Effect in adobe Illustrator 2023,https://www.youtube.com/watch?v=iMOlh5wFC4o,3D & Inflation Effects (3D & Inflation Effects),177,2024-08-09,-52.64,-39.9,-1.86
Innovledia,Adobe Illustrator CC 2019 - Pathfinder and Pen Tool,https://www.youtube.com/watch?v=PFEqvbeAeD8,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Shape Builder & Pathfinder)",176,2020-08-10,34.16,-80.07,-8.48
Adobe Tutorials,"Illustrator Curves With Pen Tool, Shapes With Pathfinder Panel",https://www.youtube.com/watch?v=zsPBT9M_b-g,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Shape Builder & Pathfinder)",166,2013-08-12,47.04,-87.81,-19.22
Designer Tips,Adobe Illustrator Tutorial how to create 3D text effect using inflate typography inspiration design,https://www.youtube.com/watch?v=_jsmrWcekyw,"Vector Illustration & Drawing (Vector Illustration & Drawing, Typography & Text Effects, 3D & Inflation Effects)",163,2024-08-09,-47.94,25.32,82.14
PIXIIYA,How to make 2D to 3D INFLATE in Adobe illustrator Tutorial quick and easy,https://www.youtube.com/watch?v=w0JfFnDBwXk,3D & Inflation Effects (3D & Inflation Effects),137,2023-08-10,-24.49,-49.04,13.75
Schum Creative,How to use the Pen Tool in Adobe Illustrator,https://www.youtube.com/watch?v=kcd5RMjx__I,Pen Tool & Precise Paths (Pen Tool & Precise Paths),132,2025-08-09,56.87,-82.17,29.4
MJ Graphics,The EASIEST 3D Puff Effect in Illustrator,https://www.youtube.com/watch?v=0ifcQxAyjIM,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",128,2025-08-09,-81.82,-8.35,7.53
Chris Groff,Lesson 2 - Illustrator Pen Tool.avi,https://www.youtube.com/watch?v=McoVozS6ETQ,Pen Tool & Precise Paths (Pen Tool & Precise Paths),119,2011-08-13,67.23,-89.13,41.89
SpleNdour DesigN,Crafting a Striking 3D Inflated Indian Flag in Adobe Illustrator || Tutorial || Easy,https://www.youtube.com/watch?v=sIfX_7N2Ed4,3D & Inflation Effects (3D & Inflation Effects),111,2024-08-09,-33.69,-62.28,19.74
The Computer Preceptor,3D Inflated Text Designs in Adobe Illustrator 2024,https://www.youtube.com/watch?v=Xv4PxvCN7CU,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",96,2024-08-09,-76.85,-1.99,39.7
MNH Graphic studio,Inflate Anything in Adobe illustrator with the 3D Effect || 3d effect tutorial,https://www.youtube.com/watch?v=Y_vM7suyInY,3D & Inflation Effects (3D & Inflation Effects),83,2024-08-09,-29.92,-57.22,-1.01
iZoRun,How to inflate in Illustrator,https://www.youtube.com/watch?v=QDS7gEp8_JQ,Beginner Guides (Beginner Guides),82,2024-08-09,65.56,50.34,3.62
MJ Graphics,Turn ANY Icon 3D PUFFY in 60s! WhatsApp Demo  Illustrator Tutorial,https://www.youtube.com/watch?v=nfH5UUNAkyU,"Logo Design & Branding (Logo Design & Branding, 3D & Inflation Effects)",58,2025-08-09,74.5,-27.26,-78.81
Exploring Design Worlds,How To Create Bubble Type or Balloon Text / Inflation Simulations  in Adobe illustrator/ TEXT EFFECT,https://www.youtube.com/watch?v=YNG5F8jaqBM,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",58,2024-08-09,-65.52,32.93,39.62
AK Creatives,How to convert Line into Vase in Adobe Illustrator,https://www.youtube.com/watch?v=3WIRAurwS60,3D & Inflation Effects (3D & Inflation Effects),48,2023-08-10,-66.52,-57.02,25.39
Mindful Tech,3D Effects in Adobe Illustrator: Creating Rounded Shapes and Applying Inflation,https://www.youtube.com/watch?v=d_NNuqirpZs,3D & Inflation Effects (3D & Inflation Effects),44,2023-08-10,-50.64,-68.57,22.42
Sami™,How to Make 3D Inflated Text Effect in Adobe illustrator,https://www.youtube.com/watch?v=AvfWpD1SzPw,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",43,2024-08-09,-86.32,-2.95,24.93
MJ Graphics,3D Inflate ANYTHING in 60s! 2025 Illustrator Secret,https://www.youtube.com/watch?v=BURCHnSYzYk,3D & Inflation Effects (3D & Inflation Effects),37,2025-08-09,-37.49,-71.78,-8.8
Ummiy's Creative Canvas,Packaging Design Tutorial (Label Design) | Full Process Timelapse in Adobe Illustrator,https://www.youtube.com/watch?v=kTDUkpD5V5g,Packaging & Label Design (Packaging & Label Design),37,2023-08-10,-104.21,-2.57,-35.54
MJ Graphics,3D Puffed Up ANYTHING in Illustrator ( Inflation Effect Tutorial! ),https://www.youtube.com/watch?v=Qy1XULr7Ijs,"Logo Design & Branding (Logo Design & Branding, Typography & Text Effects, 3D & Inflation Effects)",35,2025-08-09,64.42,-11.96,-82.15
Christopher Roche,Illustrator Using Pen tool and Pathfinder,https://www.youtube.com/watch?v=agVeQMxGiGQ,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Shape Builder & Pathfinder)",33,2020-08-10,38.01,-96.15,-1.96
Daniel Kiss,Adobe Illustrator Practice - Pen Tool and Pathfinder tool,https://www.youtube.com/watch?v=J39HR7vuXG0,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Shape Builder & Pathfinder)",31,2025-08-09,38.68,-81.53,6.51
Design Tutorial,Effect inflate in Illustrator,https://www.youtube.com/watch?v=r0YqvWJO9VM,Typography & Text Effects (Typography & Text Effects),28,2025-09-13,-37.94,86.29,-15.31
Lakhfif,How to inflate in Illustrator,https://www.youtube.com/watch?v=1PzeEmjtQL0,Beginner Guides (Beginner Guides),24,2026-01-11,65.56,50.34,3.62
Akshari Solutions,How to Create 3D Striped Shapes in Adobe Illustrator,https://www.youtube.com/watch?v=jYcUJEYv4XQ,3D & Inflation Effects (3D & Inflation Effects),21,2026-07-10,-48.68,-80.42,10.47
Atiqur Rahman,Inflate Anything in Adobe Illustrator with This 3D Effect,https://www.youtube.com/watch?v=bVISTqAA1os,3D & Inflation Effects (3D & Inflation Effects),16,2024-08-09,-42.13,-49.8,6.91
Typography: Class Demos,"Illustrator: basic pen tool, tracing something, pathfinder, making illustrations",https://www.youtube.com/watch?v=oZ0SDeeBjsY,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Shape Builder & Pathfinder)",10,2021-08-10,22.76,-107.15,-7.25
LMTN GRAPHICS,Inflate 3D Text In Illustrator Tutorial | Typography Design | 3D Text | Adobe Illustrator,https://www.youtube.com/watch?v=VCaAcHRcX1E,"Typography & Text Effects (Typography & Text Effects, 3D & Inflation Effects)",7,2023-08-10,-65.45,9.28,29.84
AzzyTechni,How to Create a Heart Box Dieline Template in Adobe Illustrator | Step-by-Step Tutorial,https://www.youtube.com/watch?v=2gks5v5UDFE,"Pen Tool & Precise Paths (Pen Tool & Precise Paths, Packaging & Label Design, Shape Builder & Pathfinder)",7,2023-06-15,45.1,-115.82,-0.48
Minestorm,How to Make for Fashion Box Packaging Adobe Illustrator - GUIDE!,https://www.youtube.com/watch?v=WIXJ-WzRuEI,Packaging & Label Design (Packaging & Label Design),4,2025-09-13,-71.71,-23.45,-52.1
SPOON GRAPHICS,HOW TO LEARN PHOTOSHOP (photoshop tutorial 2) #creative #adobeillustrator #spoongraphics,https://www.youtube.com/watch?v=urFgK93Q2CM,Beginner Guides (Beginner Guides),3,2025-08-09,93.41,71.57,6.97
Logo Flow,Moonlight Harbor Logo Design Tutorial | Create a Vintage Lighthouse Badge in Adobe Illustrator,https://www.youtube.com/watch?v=EBDUZb_FcFA,Logo Design & Branding (Logo Design & Branding),1,2023-06-15,4.21,0.64,-95.1
