autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
nicholaspjm,Audio Reactive Particles using Pops! - Touchdesigner Beginner Friendly Tutorial,https://www.youtube.com/watch?v=SlVoPnsQlbU,"Beginner Guides (Beginner Guides, Audio Reactivity, Point Clouds & Instancing)",51925,2026-01-11,36:10,2170,49.17,-55.95,-33.3,,
bileam tschepe (elekktronaut),Moving Through Shapes – TouchDesigner Tutorial 5,https://www.youtube.com/watch?v=uKrA3nZSK4k,"Core Fundamentals (Core Fundamentals, Point Clouds & Instancing)",51161,2019-08-11,12:29,749,-63.13,45.17,4.05,,
The Interactive & Immersive HQ,Generative Visuals with Particles & Kinect: TouchDesigner Tutorial 028,https://www.youtube.com/watch?v=mY7DavB0z2c,"Core Fundamentals (Core Fundamentals, Generative Art, Point Clouds & Instancing, Sensors & Tracking)",51158,2021-08-10,10:00,600,-85.28,25.02,5.39,,
PPPANIK,AUDIOREACTIVE LUMEN-PRINT - TOUCHDESIGNER TUTORIAL,https://www.youtube.com/watch?v=3sDCdwstSDc,Beginner Guides (Beginner Guides),50341,2023-08-10,54:10,3250,95.17,-4.76,-30.23,,
Noto The Talking Ball,Instancing Geometry with Mouse interactive in Touchdesigner (터치디자이너 튜토리얼 자막),https://www.youtube.com/watch?v=SJZIMGg-thY,"3D & Geometry (SOPs) (3D & Geometry (SOPs), Point Clouds & Instancing)",49681,2020-08-10,16:45,1005,-14.72,0.38,82.53,,
Noah Shipman,How to make audio prisms in TouchDesigner,https://www.youtube.com/watch?v=tZt1SQUZl6U,Audio Reactivity (Audio Reactivity),49440,2025-08-09,14:19,859,51.27,-99.86,-60.79,,
The Interactive & Immersive HQ,09 - TouchDesigner User Interface - TouchDesigner Tutorial: Beginner Crash Course,https://www.youtube.com/watch?v=V5A2cEpaD7o,"Beginner Guides (Beginner Guides, Core Fundamentals)",48565,2022-08-10,12:48,768,53.3,-69.32,33.34,,
bileam tschepe (elekktronaut),10 – SOPs – TouchDesigner Beginner Course,https://www.youtube.com/watch?v=JfBNyy47YU8,"Beginner Guides (Beginner Guides, Core Fundamentals, 3D & Geometry (SOPs))",48090,2020-08-10,26:16,1576,23.46,-34.35,55.12,,
bileam tschepe (elekktronaut),Deeper Into Noise – TouchDesigner Tutorial 30,https://www.youtube.com/watch?v=PIoq2BFtMAc,"Core Fundamentals (Core Fundamentals, Generative Art)",47059,2021-08-10,22:42,1362,-101.92,39.13,-5.81,,
nicholaspjm,Webcam / Video Wispy PointClouds in Touchdesigner (No Kinect required),https://www.youtube.com/watch?v=Eztrogwaq0w,Sensors & Tracking (Sensors & Tracking),46212,2025-08-09,18:16,1096,-58.92,-114.74,54.4,,
bileam tschepe (elekktronaut),"Internal Audio to TouchDesigner – TouchDesigner Tips, Tricks and FAQs 10",https://www.youtube.com/watch?v=HR6Ot3w6qTo,Audio Reactivity (Audio Reactivity),45778,2021-08-10,10:45,645,60.78,-102.09,-63.16,,
Maurizio Orlando,Touchdesigner - Tutorial  - ENG - Flow emitter - Burning shape (Kinect),https://www.youtube.com/watch?v=uhQOoyum1xU,Sensors & Tracking (Sensors & Tracking),45395,2019-08-11,20:47,1247,-51.25,-104.73,66.48,,
Okamirufu Vizualizer,"TouchDesigner POPs Tutorial: Transform Any Video To Particles - Webcam, Live, Streaming",https://www.youtube.com/watch?v=_FSuwMFDLs8,"3D & Geometry (SOPs) (3D & Geometry (SOPs), Point Clouds & Instancing)",45310,2025-11-12,10:24,624,-21.12,11.22,82.72,,
bileam tschepe (elekktronaut),Feedback Textures – TouchDesigner Tutorial 47,https://www.youtube.com/watch?v=NMvx_icZUhY,Generative Art (Generative Art),45200,2022-08-10,10:41,641,-43.94,-71.7,-42.27,,
Owsley Wylyfyrd,Touchdesigner & Polycam Point Clouds: Pt. 1 Scan Anything on Your Phone and Create a Point Cloud,https://www.youtube.com/watch?v=LXjfxJbTkn4,Point Clouds & Instancing (Point Clouds & Instancing),45135,2023-08-10,17:53,1073,-112.67,-22.94,65.01,,
The Interactive & Immersive HQ,Easy Person Detection with Blob Tracking - TouchDesigner Tutorial 033,https://www.youtube.com/watch?v=ZplOrM6G6JI,Sensors & Tracking (Sensors & Tracking),44864,2021-08-10,13:45,825,-43.78,-106.78,54.92,,
bileam tschepe (elekktronaut),Light Replication – TouchDesigner Tutorial 44,https://www.youtube.com/watch?v=os5jV5FpwOw,Point Clouds & Instancing (Point Clouds & Instancing),44601,2022-08-10,32:37,1957,-96.93,-30.23,56.54,,
Torin Blankensmith,Tutorial 1/3 - New Body Tracking Plugin for TouchDesigner - No Kinect Needed,https://www.youtube.com/watch?v=83StND-y4fY,Sensors & Tracking (Sensors & Tracking),44216,2023-08-10,21:17,1277,-56.86,-92.93,56.71,,
bileam tschepe (elekktronaut),3D Shape Subdivisions – TouchDesigner Tutorial 34,https://www.youtube.com/watch?v=CfWXFj0bjto,"3D & Geometry (SOPs) (3D & Geometry (SOPs), Point Clouds & Instancing)",43856,2021-08-10,18:58,1138,-18.17,-2.72,88.05,,
bileam tschepe (elekktronaut),Reaction Diffusion Material –  TouchDesigner Tutorial 4,https://www.youtube.com/watch?v=PF1bHg8IbMI,Generative Art (Generative Art),43363,2019-08-11,16:28,988,-48.09,-63.87,-40.7,,
Tender World,Generate shapes from an image with TouchDesigner,https://www.youtube.com/watch?v=98xNOgU1zeI,"Core Fundamentals (Core Fundamentals, 3D & Geometry (SOPs))",42822,2024-08-09,10:18,618,-84.7,64.84,4.5,,
Benjamin Carrier,3D shapes and particles - TouchDesigner tutorial 3,https://www.youtube.com/watch?v=Y3qoGoY1NyQ,"3D & Geometry (SOPs) (3D & Geometry (SOPs), Point Clouds & Instancing)",42753,2020-08-10,15:34,934,-16.9,3.84,86.63,,
bileam tschepe (elekktronaut),Feedback Particles – TouchDesigner Tutorial 63,https://www.youtube.com/watch?v=6bQE0BTvurQ,"Core Fundamentals (Core Fundamentals, Generative Art, Point Clouds & Instancing)",42721,2023-08-10,23:25,1405,-89.44,33.52,1.58,,
David Braun,TouchDesigner GLSL Compute Particles Tutorial,https://www.youtube.com/watch?v=XVh_eHL_7XU,"GLSL & Shader Programming (GLSL & Shader Programming, Point Clouds & Instancing)",42374,2021-08-10,36:31,2191,-43.72,-1.32,-104.3,,
Badradio,TouchDesigner - Importing 3D Model (FBX) Tutorial,https://www.youtube.com/watch?v=NJ9gBmenn28,3D & Geometry (SOPs) (3D & Geometry (SOPs)),42190,2020-08-10,27:13,1633,-12.59,-4.64,109.21,,
bileam tschepe (elekktronaut),11 – MATs – TouchDesigner Beginner Course,https://www.youtube.com/watch?v=tnQ4ofr4sIE,"Beginner Guides (Beginner Guides, Core Fundamentals, 3D & Geometry (SOPs))",41257,2020-08-10,22:27,1347,24.37,-38.64,51.09,,
bileam tschepe (elekktronaut),Dynamic Texture Grids – TouchDesigner Tutorial 62,https://www.youtube.com/watch?v=Eq5amV7obwg,Beginner Guides (Beginner Guides),41254,2023-08-10,23:02,1382,64.93,32.03,-28.55,,
reflekkt,AI Projection Mapping Tutorial,https://www.youtube.com/watch?v=AUbPWesO3KU,"Core Fundamentals (Core Fundamentals, Projection Mapping)",41106,2024-08-09,09:41,581,-51.01,83.81,9.74,,
TouchDesigner,GLSL in TouchDesigner - Vincent Houzé,https://www.youtube.com/watch?v=EDtf0hN66CY,GLSL & Shader Programming (GLSL & Shader Programming),41013,2020-08-10,03:14:16,11656,-55.57,12.77,-105.3,,
reflekkt,Interactive Eye Projection with Webcam or Kinect - TouchDesigner Tutorial 009,https://www.youtube.com/watch?v=ZAdEsJGvf5U,"Core Fundamentals (Core Fundamentals, Sensors & Tracking)",40983,2024-08-09,10:04,604,-70.94,17.03,-13.9,,
bileam tschepe (elekktronaut),Feedback Mold – TouchDesigner Tutorial 41,https://www.youtube.com/watch?v=8mWauvn2Gb4,Generative Art (Generative Art),40882,2021-08-10,09:15,555,-39.16,-69.41,-38.05,,
nicholaspjm,Image to 3D Interactive Particles - TouchDesigner Tutorial,https://www.youtube.com/watch?v=AudRlfYYE7c,"3D & Geometry (SOPs) (3D & Geometry (SOPs), Point Clouds & Instancing)",39880,2025-08-09,17:00,1020,-12.12,4.41,85.8,,
bileam tschepe (elekktronaut),Automated Video Cutter – TouchDesigner Tutorial 54,https://www.youtube.com/watch?v=9cQqcBGalCQ,Beginner Guides (Beginner Guides),38920,2022-08-10,26:08,1568,99.34,7.77,2.19,,
bileam tschepe (elekktronaut),MIDI Keyboard Visualisation – TouchDesigner Tutorial 29,https://www.youtube.com/watch?v=ZR_rDmdHVdw,"Core Fundamentals (Core Fundamentals, Generative Art, Point Clouds & Instancing, Sensors & Tracking)",38428,2021-08-10,29:20,1760,-84.62,24.48,5.58,,
bileam tschepe (elekktronaut),Outrun / Landscapes – TouchDesigner Tutorial 19,https://www.youtube.com/watch?v=K8vIg2t3wDo,Beginner Guides (Beginner Guides),37496,2020-08-10,33:08,1988,77.09,2.72,-19.9,,
SARV,Kinect time slices and particles - TOUCHDESIGNER TUTORIAL #3,https://www.youtube.com/watch?v=NYXuDwhqSvQ,"Point Clouds & Instancing (Point Clouds & Instancing, Sensors & Tracking)",36744,2025-08-09,49:14,2954,-105.09,-48.34,51.16,,
nicholaspjm,Frequency Guided Particle Sim Touchdesigner Tutorial | Project file download,https://www.youtube.com/watch?v=A1TfrWmrOfA,"Audio Reactivity (Audio Reactivity, Point Clouds & Instancing)",35383,2025-08-09,26:36,1596,47.63,-120.0,-56.25,,
bileam tschepe (elekktronaut),07 – Getting Help – TouchDesigner Beginner Course,https://www.youtube.com/watch?v=wUAJpHhK9SM,"Beginner Guides (Beginner Guides, Core Fundamentals)",35318,2020-08-10,06:38,398,67.18,-45.86,44.75,,
bileam tschepe (elekktronaut),09.02 – CHOPs Part 2 – TouchDesigner Beginner Course,https://www.youtube.com/watch?v=egVTldRC72s,"Beginner Guides (Beginner Guides, Core Fundamentals)",35144,2020-08-10,11:32,692,48.05,-63.14,22.5,,
reflekkt,3D Projection Mapping Tutorial with Photogrammetry and TouchDesigner,https://www.youtube.com/watch?v=_yhea1RO6kU,"Core Fundamentals (Core Fundamentals, Projection Mapping, 3D & Geometry (SOPs))",34724,2025-08-09,59:07,3547,-62.86,81.35,9.13,,
bileam tschepe (elekktronaut),Poster Design (with free .tox) -- TouchDesigner Tutorial 67,https://www.youtube.com/watch?v=dSAs6Qqwfas,Beginner Guides (Beginner Guides),34350,2024-08-09,28:39,1719,82.14,5.16,-46.49,,
noones img,GLSL particles with velocity fields (Touchdesigner tutorial),https://www.youtube.com/watch?v=rkunS8T69qI,"GLSL & Shader Programming (GLSL & Shader Programming, Point Clouds & Instancing)",33705,2021-08-10,07:04,424,-43.68,1.45,-101.47,,
Torin Blankensmith,Hand Tracking in TouchDesigner with MediaPipe - TouchDesigner Beginner Tutorial,https://www.youtube.com/watch?v=NwqLnNyfOb4,"Beginner Guides (Beginner Guides, Generative Art, Sensors & Tracking)",33038,2024-08-09,07:00,420,-29.37,-86.72,46.13,,
faurc,Touch Designer basic video player,https://www.youtube.com/watch?v=uKGpim2yxRg,Beginner Guides (Beginner Guides),32989,2023-08-10,26:08,1568,105.88,1.6,6.61,,
bileam tschepe (elekktronaut),Feedback & Lens Distort – TouchDesigner Tutorial 66,https://www.youtube.com/watch?v=Q510XDohlaE,"Core Fundamentals (Core Fundamentals, Generative Art)",32933,2023-08-10,17:40,1060,-99.35,35.91,-5.52,,
reflekkt,Projection Mapping with KantanMapper - TouchDesigner Tutorial,https://www.youtube.com/watch?v=QBEtbXtCIcU,Projection Mapping (Projection Mapping),32635,2025-08-09,07:52,472,-12.8,106.09,25.24,,
Xtal,Point Cloud Illusion : Geometry-Based Dot Rendering [TOUCHDESIGNER TUTORIAL],https://www.youtube.com/watch?v=4VuzQMZy0ow,"3D & Geometry (SOPs) (3D & Geometry (SOPs), Point Clouds & Instancing)",32140,2025-08-09,19:00,1140,-22.25,-4.4,79.66,,
Yu Fujishiro,Kinect Interactive Installation Masterclass | Unreal Engine & TouchDesigner,https://www.youtube.com/watch?v=VTyU6rq6hrM,"Core Fundamentals (Core Fundamentals, Sensors & Tracking)",32033,2025-08-09,01:00,60,-71.87,16.57,-17.08,,
bileam tschepe (elekktronaut),"Custom Components & Parameters – TouchDesigner Tips, Tricks and FAQs 8",https://www.youtube.com/watch?v=oTFZXL2xbvw,Core Fundamentals (Core Fundamentals),32019,2020-08-10,23:13,1393,-87.41,53.05,-28.91,,
The Interactive & Immersive HQ,15 - Working with SOPs and MATs - TouchDesigner Tutorial: Beginner Crash Course,https://www.youtube.com/watch?v=WgEZgNhYzqY,"Beginner Guides (Beginner Guides, Core Fundamentals, 3D & Geometry (SOPs))",31333,2022-08-10,25:50,1550,23.74,-40.95,49.71,,
Yoshe Li,TouchDesigner Tutorial: Projection Mapping with Kantan Mapper,https://www.youtube.com/watch?v=E1YMSPLVws0,Projection Mapping (Projection Mapping),31242,2024-08-09,04:23,263,-1.41,104.74,26.86,,
Acrylicode,Metaball Tutorial TouchDesigner | Step by Step,https://www.youtube.com/watch?v=SpCX2_-SDjw,Beginner Guides (Beginner Guides),31005,2022-08-10,10:26,626,87.9,-17.03,39.54,,
bileam tschepe (elekktronaut),13 – COMPs – TouchDesigner Beginner Course,https://www.youtube.com/watch?v=FWElpTvesaM,"Beginner Guides (Beginner Guides, Core Fundamentals)",30968,2020-08-10,38:09,2289,60.85,-59.84,27.4,,
bileam tschepe (elekktronaut),Time Grids – TouchDesigner Tutorial 71,https://www.youtube.com/watch?v=NK59-7UW7PA,Beginner Guides (Beginner Guides),30926,2024-08-09,32:27,1947,60.54,33.54,-28.65,,
bileam tschepe (elekktronaut),Moving Through Infinite Space – TouchDesigner Tutorial 37,https://www.youtube.com/watch?v=nUY7Ukhkgxc,3D & Geometry (SOPs) (3D & Geometry (SOPs)),30835,2021-08-10,28:11,1691,-14.39,2.44,120.0,,
Torin Blankensmith,Watercolor Hand Tracking Brush in TouchDesigner Tutorial,https://www.youtube.com/watch?v=IATX3biLoZg,"Beginner Guides (Beginner Guides, Sensors & Tracking)",29620,2025-08-09,28:58,1738,-30.28,-87.4,46.72,,
The Interactive & Immersive HQ,Kinect Azure Point Cloud in TouchDesigner - TouchDesigner Tutorial 068,https://www.youtube.com/watch?v=P_PjAr2Yzao,"Point Clouds & Instancing (Point Clouds & Instancing, Sensors & Tracking)",29568,2022-08-10,14:50,890,-106.54,-45.27,62.53,,
Xtal,Cut to the Beat – Audio Reactive Editing [TOUCHDESIGNER TUTORIAL],https://www.youtube.com/watch?v=H9l_Sjw6-9Y,Audio Reactivity (Audio Reactivity),29546,2025-09-13,12:12,732,40.07,-97.23,-50.35,,
bileam tschepe (elekktronaut),12 – DATs – TouchDesigner Beginner Course,https://www.youtube.com/watch?v=49-Yjic3xsI,"Beginner Guides (Beginner Guides, Core Fundamentals)",29265,2020-08-10,20:44,1244,60.22,-53.25,33.35,,
uisato,[Release] Audioreactive Video Playhead - Definitive Edition | TouchDesigner + Google's VEO COMP,https://www.youtube.com/watch?v=D0EIxRJcIo4,Core Fundamentals (Core Fundamentals),29194,2025-08-09,02:57,177,-66.31,42.58,-24.02,,
Xtal,PIXEL BLOCK GAME FX – Transform Any Video into Retro Motion [TOUCHDESIGNER TUTORIAL],https://www.youtube.com/watch?v=zmTnzzTDhfw,Beginner Guides (Beginner Guides),28400,2025-10-13,11:11,671,104.31,13.83,5.07,,
bileam tschepe (elekktronaut),Playing Drums With Kinect – TouchDesigner + Kinect Tutorial 3,https://www.youtube.com/watch?v=7vR6DLl5G4o,Sensors & Tracking (Sensors & Tracking),27588,2021-08-10,30:47,1847,-58.05,-105.39,64.78,,
Vincent Houzé,Introduction to GLSL in TouchDesigner : 1/8 Introduction and GLSL TOP overview.,https://www.youtube.com/watch?v=PVTZfDI6_OQ,"Beginner Guides (Beginner Guides, Core Fundamentals, GLSL & Shader Programming)",27251,2019-08-11,40:13,2413,-40.29,16.46,-68.07,,
Acrylicode,Easy audioreactive visuals | TouchDesigner Step by Step Tutorial,https://www.youtube.com/watch?v=_8c4l-RdRYo,Generative Art (Generative Art),26937,2022-08-10,12:44,764,-41.51,-78.5,-31.4,,
Markus Heckmann,Point Clouds in TouchDesigner099 Part1 - Instancing,https://www.youtube.com/watch?v=WbnaW3gMmMs,Point Clouds & Instancing (Point Clouds & Instancing),25953,2020-08-10,32:55,1975,-103.92,-27.12,57.14,,
Tolch Design,Sensor Kinect  - Touchdesigner tutorial Español,https://www.youtube.com/watch?v=utCdwhvR8WI,Sensors & Tracking (Sensors & Tracking),25945,2020-08-10,46:49,2809,-52.31,-113.63,59.78,,
bileam tschepe (elekktronaut),17  – Starting A Project – TouchDesigner Beginner Course,https://www.youtube.com/watch?v=Hvgznjzz60o,"Beginner Guides (Beginner Guides, Core Fundamentals, 3D & Geometry (SOPs))",25868,2020-08-10,19:33,1173,24.54,-34.45,55.02,,
nicholaspjm,"Introduction to Touchdesigner for creatives, beginners and artists. BEGINNER / FIRST-TIME TUTORIAL.",https://www.youtube.com/watch?v=Dz8VmLOT_tM,Beginner Guides (Beginner Guides),25787,2025-08-09,40:10,2410,58.13,15.85,-24.39,,
CutMod,Kinect Skeleton Basics - TouchDesigner Tutorial,https://www.youtube.com/watch?v=zW7iHrU_f3c,"Beginner Guides (Beginner Guides, Core Fundamentals, 3D & Geometry (SOPs), Sensors & Tracking)",25428,2017-08-11,05:49,349,20.21,-40.4,66.72,,
bileam tschepe (elekktronaut),"Using Audio As A Time Substitute – TouchDesigner Tips, Tricks and FAQs 5",https://www.youtube.com/watch?v=6NMVm-qmfeQ,Audio Reactivity (Audio Reactivity),25354,2020-08-10,11:59,719,64.9,-102.76,-59.03,,
The Interactive & Immersive HQ,Audio Reactive Visual in TouchDesigner - TouchDesigner Tutorial 200,https://www.youtube.com/watch?v=kcHhg9JXE90,Audio Reactivity (Audio Reactivity),25246,2025-08-09,19:57,1197,48.18,-99.05,-47.2,,
bileam tschepe (elekktronaut),Halftone – TouchDesigner Tutorial 60,https://www.youtube.com/watch?v=vqai9F2QAlk,Point Clouds & Instancing (Point Clouds & Instancing),25198,2023-08-10,25:18,1518,-102.8,-27.8,57.34,,
The Interactive & Immersive HQ,Unreal Engine + Kinect for Immersive Experiences,https://www.youtube.com/watch?v=e_X_ehYpulk,Sensors & Tracking (Sensors & Tracking),24997,2024-08-09,49:53,2993,-49.89,-97.54,72.0,,
The Interactive & Immersive HQ,Cyberpunk 2077-Inspired Point Cloud Effects in TouchDesigner - TouchDesigner Tutorial 125,https://www.youtube.com/watch?v=pV_WLFZCVo4,Point Clouds & Instancing (Point Clouds & Instancing),24911,2023-08-10,51:46,3106,-104.68,-28.17,68.92,,
bileam tschepe (elekktronaut),"Depth Of Field (Tilt Shift) – TouchDesigner Tips, Tricks and FAQs 3",https://www.youtube.com/watch?v=EIBGGIdUJyc,Beginner Guides (Beginner Guides),24481,2020-08-10,07:46,466,81.87,55.33,-16.32,,
threedashes,TouchDesigner Quick Start Guide,https://www.youtube.com/watch?v=icV5moCR87s,"Beginner Guides (Beginner Guides, Core Fundamentals)",24154,2020-08-10,23:59,1439,57.76,-32.95,36.75,,
reflekkt,Audioreactive Kinect Dancer - TouchDesigner Tutorial 004,https://www.youtube.com/watch?v=8ZgvxwmQGZw,"Audio Reactivity (Audio Reactivity, 3D & Geometry (SOPs), Sensors & Tracking)",23936,2024-08-09,11:50,710,35.99,-111.75,-42.72,,
Programming for People,Introduction to Python and Touchdesigner 099 - Part 1,https://www.youtube.com/watch?v=XqCnm0LN0mM,"Beginner Guides (Beginner Guides, Python Scripting & System)",22752,2017-08-11,22:10,1330,6.35,41.57,-58.41,,
Torin Blankensmith,Body Tracking with No Kinect in TouchDesigner 2022,https://www.youtube.com/watch?v=DpGHWa2gOcc,Sensors & Tracking (Sensors & Tracking),22597,2023-08-10,15:51,951,-51.22,-94.35,63.84,,
The Interactive & Immersive HQ,Kinect 2 vs Kinect Azure in TouchDesigner - TouchDesigner Tutorial 123,https://www.youtube.com/watch?v=Fv35hjl4qRI,Sensors & Tracking (Sensors & Tracking),22033,2023-08-10,21:44,1304,-61.62,-111.25,66.82,,
The Interactive & Immersive HQ,Creating Projection Mapping Content with UVs - TouchDesigner Tutorial 019,https://www.youtube.com/watch?v=tJ3vyH_OFrw,Projection Mapping (Projection Mapping),22022,2021-08-10,19:32,1172,-21.11,101.16,20.64,,
Programming for People,Touchdesigner  - Shadertoy GLSL integration,https://www.youtube.com/watch?v=2JDR5l5UjRU,"Core Fundamentals (Core Fundamentals, GLSL & Shader Programming)",21896,2018-08-11,20:07,1207,-77.03,32.15,-51.49,,
Dean Cheesman,Learn TouchDesigner in 1 Hour (TouchDesigner for Beginners),https://www.youtube.com/watch?v=gQdmocb-JBQ,"Beginner Guides (Beginner Guides, Core Fundamentals, 3D & Geometry (SOPs))",21682,2025-12-12,01:13:09,4389,23.34,-31.48,59.27,,
TouchDesigner,Pixel Mapping and Performing with LEDs - Karl Skene,https://www.youtube.com/watch?v=G70wGfIIgsk,Projection Mapping (Projection Mapping),21555,2020-08-10,02:36:25,9385,-6.73,113.2,15.42,,
The Interactive & Immersive HQ,Audio Reactive 3D Point Clouds in TouchDesigner - TouchDesigner Tutorial 133,https://www.youtube.com/watch?v=rlptcQpTMuo,"Audio Reactivity (Audio Reactivity, 3D & Geometry (SOPs))",21469,2023-08-10,22:30,1350,44.19,-110.12,-42.94,,
bileam tschepe (elekktronaut),Generative Blueprints – TouchDesigner Tutorial 28,https://www.youtube.com/watch?v=Ms6_vBn0XQQ,Generative Art (Generative Art),21451,2021-08-10,15:07,907,-43.17,-60.76,-36.37,,
Programming for People,Touchdesigner - CamSchnappr - usage and simple cube,https://www.youtube.com/watch?v=zzwzM-JbpM8,"Projection Mapping (Projection Mapping, 3D & Geometry (SOPs))",21343,2019-08-11,16:39,999,-13.76,96.74,32.13,,
Etch-01,TouchDesigner tutorial 05 - 3D Gaussian splatting Training/Refining/Manipulating (+ PostShot),https://www.youtube.com/watch?v=cF3qxYcNegI,"Core Fundamentals (Core Fundamentals, 3D & Geometry (SOPs))",21187,2025-08-09,15:17,917,-90.24,67.58,4.53,,
bileam tschepe (elekktronaut),First POP Experiments Part 1 – TouchDesigner Tutorial 74,https://www.youtube.com/watch?v=B-WJrAIw7Y0,Beginner Guides (Beginner Guides),21166,2025-09-13,49:51,2991,120.0,15.36,-11.52,,
bileam tschepe (elekktronaut),"Instagram Workflow – TouchDesigner Tips, Tricks and FAQs 9",https://www.youtube.com/watch?v=F-48pNbloiE,Beginner Guides (Beginner Guides),21092,2020-08-10,10:03,603,81.87,55.32,-16.32,,
Alvie Starr (森 大地),Interactive Lines Test 01 - TouchDesigner + Kinect,https://www.youtube.com/watch?v=oPZMb7hLJGY,Sensors & Tracking (Sensors & Tracking),20928,2023-08-10,00:17,17,-61.12,-93.89,67.63,,
Pablo Torri,Spectral Audio Reactive | TouchDesigner Tutorial | Free Project File (.toe),https://www.youtube.com/watch?v=RJnY-WIONhY,Audio Reactivity (Audio Reactivity),20443,2025-10-13,05:22,322,55.89,-115.33,-53.03,,
reflekkt,Audio Reactive Instancing - TouchDesigner Tutorial 008,https://www.youtube.com/watch?v=SSSSbq2YZcA,"Core Fundamentals (Core Fundamentals, Audio Reactivity, Point Clouds & Instancing)",20418,2024-08-09,11:47,707,-55.23,35.04,-3.18,,
The Interactive & Immersive HQ,Generative Geometric Patterns in TouchDesigner - TouchDesigner Tutorial 168,https://www.youtube.com/watch?v=FWoQwz17pcI,Generative Art (Generative Art),20250,2024-08-09,21:54,1314,-41.83,-60.75,-46.63,,
PyData,Jessica Palmer - Python and TouchDesigner for Interactive Experiments,https://www.youtube.com/watch?v=YOA4tIOEU7k,Python Scripting & System (Python Scripting & System),20023,2016-08-11,26:49,1609,4.12,64.49,-58.47,,
bileam tschepe (elekktronaut),14 – Palette – TouchDesigner Beginner Course,https://www.youtube.com/watch?v=9RE2iKzRHAg,"Beginner Guides (Beginner Guides, Core Fundamentals)",19956,2020-08-10,13:03,783,61.41,-49.16,30.97,,
Acrylicode,Audio reactive Galaxy tutorial,https://www.youtube.com/watch?v=J7s7aK2M3mw,Audio Reactivity (Audio Reactivity),19468,2023-08-10,16:25,985,53.4,-102.67,-52.14,,
The Interactive & Immersive HQ,Intro to POPs: The New Operator Family in TouchDesigner - TouchDesigner Tutorial 171,https://www.youtube.com/watch?v=bWfUk6MF8B0,Beginner Guides (Beginner Guides),19425,2025-08-09,22:48,1368,52.3,-14.05,-28.06,,
The Interactive & Immersive HQ,Generative Point Clouds in TouchDesigner - TouchDesigner Tutorial 126,https://www.youtube.com/watch?v=__dHYGe9bQs,Generative Art (Generative Art),19096,2023-08-10,48:46,2926,-39.77,-63.74,-30.48,,
nicholaspjm,FREE Audio Reactive Particles in Touchdesigner - Project File Download,https://www.youtube.com/watch?v=HS10IYP0168,"Core Fundamentals (Core Fundamentals, Audio Reactivity, Point Clouds & Instancing)",19059,2025-08-09,08:20,500,-52.45,34.22,-2.99,,
The Interactive & Immersive HQ,Custom Depth Map from Kinect & RealSense Point Clouds in TouchDesigner - TouchDesigner Tutorial 077,https://www.youtube.com/watch?v=p-lhmCMxn2g,Sensors & Tracking (Sensors & Tracking),18768,2022-08-10,22:29,1349,-67.51,-108.49,58.63,,
The Interactive & Immersive HQ,Motion Visualization with Kinect v2 in TouchDesigner - TouchDesigner Tutorial 141,https://www.youtube.com/watch?v=9RArP9FovQo,Sensors & Tracking (Sensors & Tracking),18112,2024-08-09,21:39,1299,-56.9,-105.42,57.05,,
Maurizio Orlando,Touchdesigner - Interactive particles controlled with Kinect (full project) tutorial,https://www.youtube.com/watch?v=GeIiJ91Chz0,"Point Clouds & Instancing (Point Clouds & Instancing, Sensors & Tracking)",17840,2020-08-10,01:45:29,6329,-98.1,-52.26,54.16,,
Dean Cheesman,Convert any Video to Point Clouds in TouchDesigner,https://www.youtube.com/watch?v=GSK0hGhGOUs,3D & Geometry (SOPs) (3D & Geometry (SOPs)),17808,2025-08-09,27:58,1678,-20.68,3.32,98.22,,
Xtal,Audio Reactive Noise Visuals [TOUCHDESIGNER TUTORIAL],https://www.youtube.com/watch?v=LDUwIHXTX8Y,"Generative Art (Generative Art, Audio Reactivity)",17804,2025-11-12,26:26,1586,-16.82,-60.42,-32.22,,
LUMOplay,How to make an interactive wall - a complete guide,https://www.youtube.com/watch?v=qKe4ULQKJ8U,Core Fundamentals (Core Fundamentals),17794,2025-09-13,12:48,768,-65.37,59.14,-18.97,,
Xtal,Rapid Cut Switching & Mood Design in TouchDesigner,https://www.youtube.com/watch?v=iN-dpK12HUg,Beginner Guides (Beginner Guides),17041,2026-02-10,20:00,1200,63.74,-23.02,-3.78,,
Vichagorn Lupponglung,Simulation Realtime Mapping : Resolume + Touchdesigner,https://www.youtube.com/watch?v=kOedDo_h240,Projection Mapping (Projection Mapping),17006,2024-08-09,00:36,36,-12.23,119.83,17.73,,
The Interactive & Immersive HQ,Self-typing Text with Python in TouchDesigner - TouchDesigner Tutorial 066,https://www.youtube.com/watch?v=G1fA1LidS-o,Python Scripting & System (Python Scripting & System),16771,2022-08-10,09:44,584,-8.34,61.54,-46.84,,
Visual Systems,Color Ribbon Effect - TouchDesigner Tutorial (Beginner Friendly!),https://www.youtube.com/watch?v=LaXM51XhpJM,"Beginner Guides (Beginner Guides, Core Fundamentals, Generative Art)",16684,2026-02-10,27:06,1626,25.55,-42.24,5.75,,
