autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
A Bit Of Game Dev,Unity Canvas UI - Scale and Adapt to the device screen size! (Unity Editor Tips),https://www.youtube.com/watch?v=BNndkW4Oqno,UI Canvas & HUD Design (UI Canvas & HUD Design),18380,2024-08-09,03:13,193,59.55,-31.45,-92.04,,
Code Monkey,This is the best TOOL Unity has made in YEARS!,https://www.youtube.com/watch?v=2gP-2rQ3o_Q,C# Programming & Logic (C# Programming & Logic),17417,2026-05-11,12:58,778,111.93,-16.72,37.18,,
Game Dev Guide,Your Unity Game Is Giving Players A Bad First Impression,https://www.youtube.com/watch?v=s9VOnhQU1hE,Beginner Guides (Beginner Guides),16734,2026-07-10,07:24,444,-52.9,9.26,-22.66,,
Code Monkey,Godot finally BEAT Unity!,https://www.youtube.com/watch?v=9ExPWHU_i04,Beginner Guides (Beginner Guides),16388,2026-08-02,01:04:32,3872,-90.01,-19.77,-23.03,,
LlamAcademy,Parallax Occlusion Mapping: Depth Illusion in Shader Graph | Unity Tutorial,https://www.youtube.com/watch?v=8tfqQ829bIQ,Shader Graph & Shaders (Shader Graph & Shaders),15454,2025-08-09,08:42,522,16.81,-91.97,-5.99,,
Unity,Shader Graph Technical Overview with @BenCloward,https://www.youtube.com/watch?v=iTrrkdjGO0c,Shader Graph & Shaders (Shader Graph & Shaders),14804,2025-08-09,01:41:55,6115,0.75,-89.33,8.22,,
Overload,Is Unity C# better than UE5 Blueprints?,https://www.youtube.com/watch?v=VEmKBWBo6fo,Beginner Guides (Beginner Guides),14483,2024-08-09,06:18,378,-46.21,11.69,2.86,,
Game Dev Guide,Unity 2D Crash Course - Making A Complete Asteroids Game,https://www.youtube.com/watch?v=QGeru-kYxHY,"Beginner Guides (Beginner Guides, 2D Physics & Movement)",14096,2026-03-12,06:13:41,22421,-49.62,86.79,5.61,,
Jimmy Vegas,UNITY 6 TUTORIAL PART 9 - HOW TO USE THE CANVAS IN UNITY - HOW TO MAKE A GAME FOR BEGINNERS,https://www.youtube.com/watch?v=iHK_92QOvzo,UI Canvas & HUD Design (UI Canvas & HUD Design),13956,2025-08-09,11:03,663,35.55,6.81,-82.45,,
Unitea,Unity Basics In Just 10 Minutes!,https://www.youtube.com/watch?v=RzP9f-aZFjI,Beginner Guides (Beginner Guides),13534,2024-08-09,10:30,630,-28.82,-11.66,-88.16,,
Mission Bit,Rigidbody and Collisions | Unity Tutorial,https://www.youtube.com/watch?v=rXYjB0kdf-U,3D Physics & Raycasting (3D Physics & Raycasting),13192,2021-08-10,04:35,275,39.67,56.56,-34.47,,
Code Monkey,8 QUICK Game Dev Tips for SUCCESS!,https://www.youtube.com/watch?v=Vb5BZu7TOIk,Beginner Guides (Beginner Guides),13148,2026-03-12,13:09,789,-70.81,43.04,-64.27,,
Faktory Studios,Make ANYTHING GLOW in Unity! (Shadergraph Beginner Tutorial),https://www.youtube.com/watch?v=Q4MW3T4VpxM,Beginner Guides (Beginner Guides),12646,2025-10-13,08:25,505,-23.25,3.33,-5.48,,
Code Monkey,Do NOT make these 20 MISTAKES!,https://www.youtube.com/watch?v=RXf1jsXxWkg,Beginner Guides (Beginner Guides),12502,2026-03-12,29:14,1754,-38.72,-8.72,-28.26,,
Digvijaysinh Gohil,Toon Shading with Shader Graph - Unity 6 URP Tutorial,https://www.youtube.com/watch?v=BhhavYuT0E0,"Shader Graph & Shaders (Shader Graph & Shaders, URP & Lighting Setup)",12400,2025-08-09,18:21,1101,4.84,-85.6,-39.66,,
Jayanam,Unity 2D Physics Rigidbody Tutorial,https://www.youtube.com/watch?v=AMZ9DosZtss,"2D Physics & Movement (2D Physics & Movement, 3D Physics & Raycasting)",11528,2017-08-11,04:35,275,12.16,78.65,39.51,,
The Game Dev Cave,Unity Animator Explained,https://www.youtube.com/watch?v=U0165s9Fq9M,"Beginner Guides (Beginner Guides, Animator & State Machines)",10748,2023-08-10,10:05,605,44.17,26.5,60.84,,
Lissa Games,Mastering Unity Animator: Tips & Tricks!,https://www.youtube.com/watch?v=qNiha_PGe5I,Animator & State Machines (Animator & State Machines),10544,2024-08-09,08:06,486,28.98,24.45,82.16,,
ChidresTechTutorials,How to create Animation State Machine in Unity - Unity Animation Tutorial 03 🚀,https://www.youtube.com/watch?v=YCoTq4dmfL4,Animator & State Machines (Animator & State Machines),10302,2023-08-10,14:09,849,46.16,-1.32,106.11,,
RSDevelopment,Rigidbody.velocity - Unity Movement Tutorial,https://www.youtube.com/watch?v=FD4dFZGhrQA,3D Physics & Raycasting (3D Physics & Raycasting),9287,2022-08-10,04:29,269,27.18,61.01,-22.29,,
Ludibyte Games,How to work with Physics? Colliders and Rigidbody | Unity Course [13],https://www.youtube.com/watch?v=8O8daegB68Q,3D Physics & Raycasting (3D Physics & Raycasting),8983,2021-08-10,04:25,265,16.01,88.27,-50.49,,
The Program One,Unreal vs Unity: Why C++ and C# Both Win (And Which You Should Pick),https://www.youtube.com/watch?v=mkDmEPCID7w,Beginner Guides (Beginner Guides),8690,2025-08-09,04:04,244,-95.55,31.41,0.32,,
Vikings Devlogs,UI in UNITY Explained | Canvas,https://www.youtube.com/watch?v=mNioSjbbEIs,UI Canvas & HUD Design (UI Canvas & HUD Design),8356,2021-08-10,03:43,223,48.14,-12.16,-64.83,,
Zeus GameDev Academy,Unity 6 and C# Programming Crash Course - Chapter 1 (FREE),https://www.youtube.com/watch?v=qVaZTo1HdD0,"Beginner Guides (Beginner Guides, C# Programming & Logic)",8184,2025-09-13,03:15:25,11725,33.53,-1.49,32.3,,
DevSpark,Unity Beginner Tutorial 2026 – Complete Introduction to Unity,https://www.youtube.com/watch?v=LMkR0EXcnAM,"Beginner Guides (Beginner Guides, 2D Physics & Movement, 3D Physics & Raycasting)",7424,2026-03-12,08:11,491,-17.08,79.75,-4.74,,
Code Monkey,Building a PRO Save System in 60 MINUTES?,https://www.youtube.com/watch?v=WSpOjthCWOU,Beginner Guides (Beginner Guides),7211,2026-08-05,02:24:36,8676,-20.37,36.28,30.86,,
ProFusion Labs,Пользовательский интерфейс (UI) в Unity | Базовые знания | Юнити 2025,https://www.youtube.com/watch?v=NgmIccyXSYs,UI Canvas & HUD Design (UI Canvas & HUD Design),6546,2025-08-09,15:29,929,44.29,-21.36,-80.92,,
Code Monkey,Unity EXPLAINED in 200 SECONDS!,https://www.youtube.com/watch?v=Ah2WF-_rZig,Beginner Guides (Beginner Guides),6499,2026-03-12,04:29,269,-51.63,-42.25,69.12,,
Chris' Tutorials,Clean Animation Logic in Code vs Mechanim Animator State Machine for Unity 2022 2D RPG Tutorial,https://www.youtube.com/watch?v=v4nACx3uErM,"C# Programming & Logic (C# Programming & Logic, 2D Physics & Movement, Animator & State Machines)",6469,2023-08-10,11:15,675,80.42,19.77,50.07,,
Code Monkey,Do THIS to pick your next SUCCESSFUL game idea!,https://www.youtube.com/watch?v=zkKU7Vj5Syc,Beginner Guides (Beginner Guides),6210,2026-07-12,06:45,405,-86.84,24.45,-8.94,,
Christina Creates Games,How to place UI elements inside your world - the Unity World Canvas explained,https://www.youtube.com/watch?v=Fw3uQmx-46M,UI Canvas & HUD Design (UI Canvas & HUD Design),6121,2025-08-09,02:58,178,80.91,-12.72,-82.5,,
Code Monkey,TOP 10 NEW Systems and Tools FEBRUARY 2026! | Unity Asset Store,https://www.youtube.com/watch?v=FdyHnVIoQko,Beginner Guides (Beginner Guides),5870,2026-03-12,08:11,491,-35.49,-31.84,-81.96,,
NowWeWake,An Easy Tutorial for a Third Person Animation and Movement State Machine,https://www.youtube.com/watch?v=GE6QjMtHV2M,Animator & State Machines (Animator & State Machines),5840,2021-08-10,37:15,2235,18.45,-18.11,96.72,,
Master AI,Aprende C# para Unity desde CERO en 7 HORAS (Curso Completo),https://www.youtube.com/watch?v=MiYJkB2gTaA,C# Programming & Logic (C# Programming & Logic),5833,2026-04-11,07:23:40,26620,113.27,-40.6,31.04,,
AnanDEV,Sub State Machines in Unity Explained,https://www.youtube.com/watch?v=-Vs9maot4x4,Animator & State Machines (Animator & State Machines),5763,2024-08-09,07:22,442,6.64,3.4,77.52,,
RSDevelopment,Rigidbody.AddForce() - Unity Movement Tutorial,https://www.youtube.com/watch?v=B7t6zx5LuwQ,3D Physics & Raycasting (3D Physics & Raycasting),5597,2022-08-10,04:27,267,44.95,61.18,-18.35,,
Chong-U — AI Oriented Dev,Combine Opus 5 + Unity for Building 3D Games - Unity CLI + Gauntlet Loop,https://www.youtube.com/watch?v=BDkrIUU0XCE,3D Physics & Raycasting (3D Physics & Raycasting),5564,2026-08-07,13:14,794,69.75,71.88,-65.92,,
Dapper Dino,How to use the Unity Animator - Intermediate Tutorial,https://www.youtube.com/watch?v=0t3AyFg2fh8,Animator & State Machines (Animator & State Machines),5285,2018-08-11,28:18,1698,45.47,19.87,89.48,,
Mina Pêcheux,Make a Finite State Machine in Unity in Two Minutes,https://www.youtube.com/watch?v=a-G0qSLZOKQ,Animator & State Machines (Animator & State Machines),5152,2024-08-09,02:22,142,45.86,-0.74,86.17,,
Unity,Get started with Shader Graph,https://www.youtube.com/watch?v=9piI8Flmiso,"Beginner Guides (Beginner Guides, Shader Graph & Shaders)",4886,2026-05-11,01:07,67,33.96,-54.23,5.43,,
Wicked Cat Studios,Unity 5 - From Beginner to Pro #31 - Rigidbody,https://www.youtube.com/watch?v=m1688AhMp1g,"Beginner Guides (Beginner Guides, 3D Physics & Raycasting)",4216,2016-08-11,16:28,988,-7.25,46.85,1.87,,
GameDev247,How to Make Games in Unity – Vibe Coding Explained! (Free Game Jam Template Course Tutorial #0014),https://www.youtube.com/watch?v=ZYnaI_GbvkU,Beginner Guides (Beginner Guides),3942,2026-03-12,17:01,1021,-16.63,11.46,-67.95,,
Code Monkey,How Unity runs INSIDE Unreal Engine Fortnite!,https://www.youtube.com/watch?v=WuW-P67ZyQM,Beginner Guides (Beginner Guides),3617,2023-06-15,01:17:43,4663,-93.44,51.28,8.71,,
Hunter Studio,HOW TO SETUP A CANVAS | UNITY3D TUTORIAL,https://www.youtube.com/watch?v=4MVMCNJ7hAY,UI Canvas & HUD Design (UI Canvas & HUD Design),3480,2023-08-10,00:55,55,66.4,4.4,-83.67,,
Wild Cockatiel Games,How to Use a State Machine in Unity,https://www.youtube.com/watch?v=Als_d-UIgVo,"C# Programming & Logic (C# Programming & Logic, Animator & State Machines)",2918,2025-08-09,14:45,885,85.02,6.93,56.17,,
The Messy Coder,Unity Animator Beginner Tutorial | How To Create Animation Events In Unity,https://www.youtube.com/watch?v=Rhen5b21WMQ,"Beginner Guides (Beginner Guides, Animator & State Machines)",2873,2020-08-10,37:00,2220,47.67,38.23,66.99,,
Pragmatic Gamedev,Domina el Canvas en Unity! Guía Completa para Crear Interfaces con ejemplos,https://www.youtube.com/watch?v=ifxmEuQwrnc,UI Canvas & HUD Design (UI Canvas & HUD Design),2765,2025-08-09,21:13,1273,64.7,14.12,-62.11,,
Wicked Cat Studios,Unity 3D Lesson 11 – Physics (Rigidbody),https://www.youtube.com/watch?v=QG_sQxeNxj0,3D Physics & Raycasting (3D Physics & Raycasting),2745,2015-08-12,04:59,299,26.5,69.24,-60.37,,
Unity Code Lab,How to Scale Unity UI Canvas to Fit on All Resolutions,https://www.youtube.com/watch?v=hqN5hu5licc,UI Canvas & HUD Design (UI Canvas & HUD Design),2649,2024-08-09,00:46,46,59.47,-12.64,-88.78,,
make100games,Unity Shader Graph Basics Explained: A deeper look at the nodes and what they mean,https://www.youtube.com/watch?v=i7yYwUoieZI,"Beginner Guides (Beginner Guides, Shader Graph & Shaders)",2524,2025-08-09,11:50,710,16.69,-53.31,15.03,,
bbautista AtavismDev,Atavism Unity 5 - Different Animations using State Machine & SubStateMachine,https://www.youtube.com/watch?v=C4IVTLAWwr0,Animator & State Machines (Animator & State Machines),2365,2017-08-11,13:16,796,14.78,-13.94,78.92,,
Kozmobot Games,State Machine in Unity 3D - Tutorial for Beginners,https://www.youtube.com/watch?v=7QIcd6_TTys,"2D Physics & Movement (2D Physics & Movement, 3D Physics & Raycasting, Animator & State Machines)",2110,2025-08-09,09:16,556,11.46,56.83,46.93,,
unity creators,Sub-State-Machine with jumping animation with C# script in UNITY/ ANIMATION TUTORIAL/,https://www.youtube.com/watch?v=baKXoyQTMlM,Animator & State Machines (Animator & State Machines),2090,2021-08-10,19:38,1178,31.09,0.75,120.0,,
AlexDev,Unity For Beginners - Rigidbody and Collider,https://www.youtube.com/watch?v=8IpsNcxbdsw,3D Physics & Raycasting (3D Physics & Raycasting),2023,2023-08-10,08:47,527,21.35,57.34,-41.14,,
VionixStudio,Unity Rigidbody 101: How to Add Physics to Your Game,https://www.youtube.com/watch?v=U7JrNVXzoq0,3D Physics & Raycasting (3D Physics & Raycasting),1995,2023-08-10,11:39,699,31.36,71.3,-42.56,,
Final Parsec,Unity Animator State Machine Tutorial,https://www.youtube.com/watch?v=xPw9bknBOwI,Animator & State Machines (Animator & State Machines),1847,2015-08-12,03:43,223,31.79,10.11,93.0,,
Dilmer Valecillos,Unity3d Editor Tutorial on Physics - How to create and configure rigidbodies in Unity3d?,https://www.youtube.com/watch?v=3tE9IW46RYU,3D Physics & Raycasting (3D Physics & Raycasting),1788,2019-08-11,17:58,1078,49.43,91.25,-73.81,,
AnanDEV,7 ESSENTIAL Canvas UI Tips Every Unity Developer Needs!,https://www.youtube.com/watch?v=L2stdh99TEI,UI Canvas & HUD Design (UI Canvas & HUD Design),1751,2025-08-09,10:47,647,59.97,-21.53,-74.68,,
AVILLASTUDIO,🎮 UNITY 6 UI Tutorial: How to Make Your CANVAS RESPONISVE on any SCREEN Size,https://www.youtube.com/watch?v=AO2p4XjH90M,UI Canvas & HUD Design (UI Canvas & HUD Design),1742,2025-08-09,07:29,449,45.79,-22.35,-101.5,,
Driple Studios,Unity 2D: Creating User Interface | Part 02 | Canvas,https://www.youtube.com/watch?v=SpxZWw29FfM,"2D Physics & Movement (2D Physics & Movement, UI Canvas & HUD Design)",1641,2024-08-09,11:08,668,30.99,117.46,30.38,,
Code Flow,Unity 6 Tutorial: 5 Jump Techniques Using Physics | Rigidbody Jumping Explained,https://www.youtube.com/watch?v=V5x9q433rmE,3D Physics & Raycasting (3D Physics & Raycasting),1585,2025-08-09,06:11,371,32.44,40.03,-26.91,,
Natural Power Games,[Unity StateMachine Tutorial] Character Animations Part I,https://www.youtube.com/watch?v=ZW9DA_xTOWw,Beginner Guides (Beginner Guides),1361,2016-08-11,13:16,796,-34.79,-66.12,15.07,,
Fregs Games,Unity 2020 UI Tutorial 01 - Canvas,https://www.youtube.com/watch?v=4VxJF5-s0Ds,UI Canvas & HUD Design (UI Canvas & HUD Design),1355,2021-08-10,09:06,546,51.19,3.73,-96.66,,
BlenderTek,Collider and Rigidbody Components in Unity Tutorial - Zero 2 Hero Lesson 2: Physics Part 1 of 3,https://www.youtube.com/watch?v=cgh51b8_0r4,3D Physics & Raycasting (3D Physics & Raycasting),1186,2015-08-12,13:07,787,12.78,60.06,-56.98,,
Lukas Vantilburg,Unity Creature and Vehicle Controller Tutorial - Rigid Body,https://www.youtube.com/watch?v=1b0P-Q1_7Pg,3D Physics & Raycasting (3D Physics & Raycasting),1153,2021-08-10,06:44,404,75.95,68.07,-42.57,,
Rytech,I Made a 3D Physics Simulation WITHOUT RIGIDBODIES IN UNITY,https://www.youtube.com/watch?v=uK44y-Uw5CI,3D Physics & Raycasting (3D Physics & Raycasting),1040,2023-08-10,02:56,176,47.18,71.66,-66.63,,
Francesco Milanese | CG Tutorials,UNITY - Basics: Rigid Body and Physics Materials to make objects fall and bounce,https://www.youtube.com/watch?v=nG7zy5MluNM,"Beginner Guides (Beginner Guides, 3D Physics & Raycasting, Shader Graph & Shaders)",947,2024-08-09,07:44,464,29.65,-39.68,-10.23,,
RumpledCode,Unity Tutorial - Simple Dash (using a Rigidbody),https://www.youtube.com/watch?v=xbUBqROEnyQ,3D Physics & Raycasting (3D Physics & Raycasting),864,2026-01-11,06:00,360,52.75,44.04,-26.24,,
TechWorld Plaza,Unity 3d Learn to use the AddForce function to move a physics (rigidbody) object using C# | In Brief,https://www.youtube.com/watch?v=N43UGr1bAqQ,3D Physics & Raycasting (3D Physics & Raycasting),800,2023-08-10,02:52,172,43.75,48.84,-7.61,,
Casayona Code,UNITY C# GAME DEVELOPMENT - UI Canvas Explained | 2025 Beginner Course | EP 50,https://www.youtube.com/watch?v=Zd1qJOGu9p8,"Beginner Guides (Beginner Guides, UI Canvas & HUD Design)",696,2025-08-09,02:31,151,21.04,14.82,-102.69,,
Yondernauts Games,Unity Animator Controllers for NeoFPS Firearms - 06 - Sub-State Machines,https://www.youtube.com/watch?v=HfcF9G2rPb0,Animator & State Machines (Animator & State Machines),587,2022-08-10,15:26,926,-0.42,12.68,90.43,,
KamKamKee,Some Video about Unity Physics in 5 Minutes (Rigidbodies),https://www.youtube.com/watch?v=37mjAX4ewvw,"C# Programming & Logic (C# Programming & Logic, 3D Physics & Raycasting)",555,2025-08-09,04:59,299,108.62,14.93,-7.49,,
Kunal Parmar,Using Animator State Machine Unity3D,https://www.youtube.com/watch?v=3o9KLU-6Ks8,Animator & State Machines (Animator & State Machines),515,2015-08-12,01:37,97,0.84,-8.9,92.0,,
KuniDev,Unity 6 Beginner Tutorial: 2D Rigidbody & Box Collider Explained #unity6 #unitytutorials #beginners,https://www.youtube.com/watch?v=P9QqpbZOptM,"Beginner Guides (Beginner Guides, 2D Physics & Movement, 3D Physics & Raycasting)",465,2025-08-09,07:55,475,-14.8,70.7,9.69,,
Shack Man,Unity Statemachine Tutorial Part 2 - Any State transitions (Holy Sock #03),https://www.youtube.com/watch?v=-x-ofmok0uc,Beginner Guides (Beginner Guides),424,2020-08-10,07:29,449,-32.01,-62.63,35.01,,
Borzon Studios,Unity RigidBody & Collider Overview,https://www.youtube.com/watch?v=B8Iy0x2sB7Q,3D Physics & Raycasting (3D Physics & Raycasting),422,2020-08-10,06:22,382,11.63,67.76,-39.4,,
Natural Power Games,[Unity StateMachine Tutorial] Character Animations 2/2!,https://www.youtube.com/watch?v=ak8bFUao8QM,Beginner Guides (Beginner Guides),350,2016-08-11,24:05,1445,-42.79,-59.46,18.56,,
Dover8,Unity UI Canvas,https://www.youtube.com/watch?v=g1peEb1BsaU,UI Canvas & HUD Design (UI Canvas & HUD Design),333,2022-08-10,09:43,583,48.8,-4.27,-79.85,,
Granny's Game Lab,Unity Rigidbody Tutorial for Beginners | Physics Explained,https://www.youtube.com/watch?v=L-PUWy8DMew,"Beginner Guides (Beginner Guides, 3D Physics & Raycasting)",319,2025-08-09,07:49,469,-8.38,57.64,-4.16,,
Wealk's Playground,Fundamentos de Unity - User interface: Canvas y componentes básicos,https://www.youtube.com/watch?v=yDkqPXsG3XA,UI Canvas & HUD Design (UI Canvas & HUD Design),317,2025-08-09,17:46,1066,52.3,16.7,-80.68,,
git-amend,Can Zig Beat Unity's Burst Compiler?,https://www.youtube.com/watch?v=EHeZN_I45EQ,Beginner Guides (Beginner Guides),315,2023-06-15,09:37,577,-78.34,-18.91,-19.87,,
PixelPulse,Animation State Machine in Unity,https://www.youtube.com/watch?v=Za4aCXxJd28,Animator & State Machines (Animator & State Machines),307,2021-08-10,00:45,45,29.78,-3.57,101.01,,
Mike Macfadden,Unity 3D UI Element Canvas Settings,https://www.youtube.com/watch?v=yHuvfFwJO3g,"3D Physics & Raycasting (3D Physics & Raycasting, UI Canvas & HUD Design)",303,2019-08-11,01:35,95,80.7,41.29,-57.06,,
Prime Knight,Simple Animation State Machine in Unity (For Beginners) | Enemy State Machine in Unity,https://www.youtube.com/watch?v=PSRAHTBR03o,Animator & State Machines (Animator & State Machines),286,2026-03-12,35:05,2105,36.67,-16.99,90.16,,
gsTuts,Swappable State Machine Animations Part 1  - Setting up swapping,https://www.youtube.com/watch?v=otz-Pwwqw8Y,Animator & State Machines (Animator & State Machines),280,2020-08-10,16:22,982,25.96,-2.61,83.68,,
Dima Does Dev,Unity StateMachine - Animations & Camera (4/4),https://www.youtube.com/watch?v=KHXY_zNI8vM,Beginner Guides (Beginner Guides),264,2024-08-09,08:13,493,-47.76,-74.35,19.82,,
Casayona Code,UNITY C# GAME DEVELOPMENT - Rigidbody Unity | 2025 Beginner Course | EP 25,https://www.youtube.com/watch?v=tvAeYKBcL3s,"Beginner Guides (Beginner Guides, 3D Physics & Raycasting)",232,2025-08-09,04:04,244,-22.06,50.16,0.05,,
AVILLASTUDIO,🎮 UNITY 6 UI: Make your CANVAS RESPONISVE,https://www.youtube.com/watch?v=PfsWTiP7szA,UI Canvas & HUD Design (UI Canvas & HUD Design),227,2025-09-13,07:29,449,38.51,-9.34,-93.1,,
TechWorld Plaza,Unity  - How to Jump Player | C # Scripting Character Movement | Rigidbody Physics | FixedUpdate C#,https://www.youtube.com/watch?v=css9APcCOOY,"C# Programming & Logic (C# Programming & Logic, 3D Physics & Raycasting)",219,2023-08-10,03:29,209,94.55,14.8,-21.42,,
Eric Ameres (eraserMice),Unity3D animator state machine - sprite animations via input and physics,https://www.youtube.com/watch?v=mHLxCYC7www,"2D Physics & Movement (2D Physics & Movement, 3D Physics & Raycasting, Animator & State Machines)",145,2020-08-10,21:57,1317,22.9,61.35,54.79,,
Gamedevtricks,How To Add UI Buttons inside canvas in Unity,https://www.youtube.com/watch?v=XCyMBgCB-34,"2D Physics & Movement (2D Physics & Movement, UI Canvas & HUD Design)",144,2019-08-11,08:21,501,45.02,112.54,31.21,,
Roger Crawfis,"Understanding Unity's Rigid Body's, Triggers and the IsKinematic.",https://www.youtube.com/watch?v=QJfL7JpBSI0,Beginner Guides (Beginner Guides),84,2020-08-10,06:35,395,-28.44,-18.66,72.79,,
Unity Insights English,Unity Rigidbody Component Explained | Complete Guide for Absolute Beginners with Live Demo,https://www.youtube.com/watch?v=0gCC8s44A00,3D Physics & Raycasting (3D Physics & Raycasting),76,2025-12-12,26:43,1603,26.89,42.61,-47.19,,
ArcadeCode,ArcadeCode - Unity Tutorial 10 RigidBody,https://www.youtube.com/watch?v=DFLiqN231cg,3D Physics & Raycasting (3D Physics & Raycasting),27,2013-08-12,05:52,352,39.09,58.57,-50.38,,
Rev Games Academy Private Limited,Physics and Particle Systems | Chapter - 1 | Introduction to Unity Physics (Rigidbody and Colliders),https://www.youtube.com/watch?v=LsvU8904Ncs,"Beginner Guides (Beginner Guides, 3D Physics & Raycasting)",26,2025-08-09,07:26,446,-7.64,64.96,-18.03,,
Hugo Rivera Brazuelo,Unity Animator State Machine - Character Transitions,https://www.youtube.com/watch?v=LTfUIskmjxs,Animator & State Machines (Animator & State Machines),4,2026-05-11,00:43,43,35.2,8.71,74.89,,
