autor,titulo,enlace,categoria_descriptores,vistas_reales,fecha_publicacion,duracion,duracion_segundos,latent_x,latent_y,latent_z,categoria_principal,tags
Corey Schafer,Python Threading Tutorial: Run Code Concurrently Using the Threading Module,https://www.youtube.com/watch?v=IEEhzQoKtQU,Beginner Guides (Beginner Guides),917056,2020-08-10,36:05,2165,38.34,-67.93,2.14,,
Amigoscode,Python Full Course 🐍,https://www.youtube.com/watch?v=LzYNWme1W6Q,"Beginner Guides (Beginner Guides, Machine Learning)",910172,2021-08-10,03:35:07,12907,-23.68,82.7,-19.88,,
Programador X,Learn PYTHON in 10 minutes 🟢,https://www.youtube.com/watch?v=_6N18g3ewnw,Beginner Guides (Beginner Guides),905703,2023-08-10,13:58,838,88.72,-17.51,-43.57,,
Patrick Loeber,Deep Learning With PyTorch - Full Course,https://www.youtube.com/watch?v=c36lUUr864M,"Beginner Guides (Beginner Guides, Machine Learning)",903262,2021-08-10,04:35:42,16542,-35.28,96.51,-19.67,,
Patrick Loeber,I built the same app 3 times | Which Python Framework is best? Django vs Flask vs FastAPI,https://www.youtube.com/watch?v=3vfum74ggHE,Web Backend (Web Backend),882180,2022-08-10,16:42,1002,-120.0,-69.39,10.93,,
freeCodeCamp.org,PyTorch for Deep Learning - Full Course / Tutorial,https://www.youtube.com/watch?v=GIsg-ZUy0MY,"Beginner Guides (Beginner Guides, Machine Learning)",880442,2020-08-10,09:41:40,34900,-38.06,103.74,-32.14,,
Bro Code,Start coding with PYTHON in 5 minutes! 🐍,https://www.youtube.com/watch?v=Sg4GMVMdOPo,Beginner Guides (Beginner Guides),871038,2025-08-09,05:49,349,77.56,0.52,-63.01,,
Corey Schafer,Python Tutorial: virtualenv and why you should use virtual environments,https://www.youtube.com/watch?v=N5vscPTWKOk,Beginner Guides (Beginner Guides),866792,2015-08-12,09:45,585,72.4,26.8,-10.93,,
freeCodeCamp.org,LangGraph Complete Course for Beginners – Complex AI Agents with Python,https://www.youtube.com/watch?v=jGg_1h0qzaM,Machine Learning (Machine Learning),865848,2025-08-09,03:09:51,11391,-25.03,71.74,-76.1,,
CS50,CS50P - Lecture 8 - Object-Oriented Programming,https://www.youtube.com/watch?v=e4fwY9ZsxPw,Beginner Guides (Beginner Guides),863737,2022-08-10,02:47:41,10061,30.29,-57.49,30.43,,
freeCodeCamp.org,College Algebra – Full Course with Python Code,https://www.youtube.com/watch?v=i7vOAcUo5iA,Beginner Guides (Beginner Guides),857434,2023-08-10,15:08:47,54527,51.33,-79.5,-8.61,,
Corey Schafer,Python Multiprocessing Tutorial: Run Code in Parallel Using the Multiprocessing Module,https://www.youtube.com/watch?v=fKl2JW_qrso,Beginner Guides (Beginner Guides),856769,2020-08-10,44:15,2655,38.34,-67.93,2.14,,
Programming with Mosh,What is a REST API?,https://www.youtube.com/watch?v=SLwpqD8n3d0,Web Backend (Web Backend),832052,2018-08-11,06:04,364,-70.33,-36.62,23.36,,
Programming with Mosh,Python For Loops - Python Tutorial for Absolute Beginners,https://www.youtube.com/watch?v=94UHCEmprCY,"Beginner Guides (Beginner Guides, Control Flow & Loops)",825984,2019-08-11,14:41,881,-35.14,1.47,-5.49,,
HolaMundo,Python from scratch in one hour for beginners!,https://www.youtube.com/watch?v=IimBRwHhW54,Beginner Guides (Beginner Guides),825783,2023-08-10,01:01:34,3694,9.07,1.98,-4.25,,
Corey Schafer,"Python Tutorial for Beginners 6: Conditionals and Booleans - If, Else, and Elif Statements",https://www.youtube.com/watch?v=DZwmZ8Usvnk,Beginner Guides (Beginner Guides),823576,2017-08-11,16:28,988,28.84,43.59,-1.35,,
Keith Galli,Complete Python Turtle Graphics Overview! (From Beginner to Advanced),https://www.youtube.com/watch?v=pxKu2pQ7ILo,Beginner Guides (Beginner Guides),810758,2018-08-11,39:29,2369,23.59,-43.11,-72.39,,
Tiff In Tech,Automating My Life with Python: The Ultimate Guide | Code With Me,https://www.youtube.com/watch?v=LXsdt6RMNfY,Beginner Guides (Beginner Guides),807846,2023-08-10,11:26,686,37.59,-95.78,-8.75,,
Corey Schafer,Python Tutorial: Using Try/Except Blocks for Error Handling,https://www.youtube.com/watch?v=NIWwJbo-9_8,Beginner Guides (Beginner Guides),807756,2016-08-11,10:34,634,22.67,-60.17,1.71,,
Data with Baraa,Python Full Course for Beginners (13 Hours) – From Zero to Hero,https://www.youtube.com/watch?v=Rq5gJVxz55Q,Beginner Guides (Beginner Guides),805213,2026-03-12,13:02:53,46973,120.0,-9.29,-2.49,,
Programming with Mosh,The Complete Data Analyst Roadmap,https://www.youtube.com/watch?v=YRJbhFLLPyE,Beginner Guides (Beginner Guides),783137,2024-08-09,04:08,248,110.19,-55.5,-17.19,,
freeCodeCamp.org,20 Beginner Python Projects,https://www.youtube.com/watch?v=pdy3nh1tn6I,Beginner Guides (Beginner Guides),780903,2023-08-10,03:11:07,11467,49.57,8.42,-67.12,,
freeCodeCamp.org,Learn Python for Data Science – Full Course for Beginners,https://www.youtube.com/watch?v=CMEWVn1uZpQ,"Beginner Guides (Beginner Guides, Data Science)",777323,2025-08-09,17:03:32,61412,-63.42,60.31,51.26,,
Internet Made Coder,Start Automating Your Life Using Python! (File Management with Python Tutorial),https://www.youtube.com/watch?v=NCvI-K0Gp90,Beginner Guides (Beginner Guides),760508,2022-08-10,13:07,787,20.06,-89.54,-3.26,,
Keith Galli,Complete Python Pandas Data Science Tutorial! (2025 Updated Edition),https://www.youtube.com/watch?v=2uvysYbKdjM,Data Science (Data Science),756970,2024-08-09,01:34:11,5651,1.57,55.45,89.39,,
Corey Schafer,Visual Studio Code (Windows) - Setting up a Python Development Environment and Complete Overview,https://www.youtube.com/watch?v=-nh9rCzPJ20,Beginner Guides (Beginner Guides),735142,2019-08-11,01:15:16,4516,19.92,-59.53,-71.08,,
Matrix Minds,Learn Python in 7 hours| For Absolute Beginners | Using Jupyter Notebook,https://www.youtube.com/watch?v=SKSd61Smjhg,Beginner Guides (Beginner Guides),683959,2021-08-10,07:41:36,27696,13.37,7.8,24.76,,
NetworkChuck,build a meme Python website (Flask Tutorial for Beginners),https://www.youtube.com/watch?v=5aYpkLfkgRE,Web Backend (Web Backend),677718,2023-08-10,13:30,810,-84.23,-44.52,53.51,,
Bro Code,Python Object Oriented Programming in 10 minutes 🐍,https://www.youtube.com/watch?v=q2SGW2VgwAM,OOP Programming (OOP Programming),668433,2021-08-10,10:04,604,31.62,-38.99,84.83,,
Tech With Tim,Do THIS instead of watching endless tutorials - how I’d learn Python FAST…,https://www.youtube.com/watch?v=mB0EBW-vDSQ,Beginner Guides (Beginner Guides),662545,2025-08-09,10:33,633,81.14,-32.36,-75.81,,
CampusX,Complete OOP in Python in 1 Video | End to End OOP in Python in 4 hours,https://www.youtube.com/watch?v=Mf2RdpEiXjU,"OOP Programming (OOP Programming, Data Science)",646893,2022-08-10,04:02:57,14577,18.43,-23.45,120.0,,
Clear Code,The complete guide to Python,https://www.youtube.com/watch?v=mDKM-JtUhhc,Beginner Guides (Beginner Guides),641492,2022-08-10,11:08:59,40139,88.13,-61.46,1.77,,
edureka!,Python NumPy Tutorial | NumPy Array | Python Tutorial For Beginners | Python Training | Edureka,https://www.youtube.com/watch?v=8JfDAm9y_7s,Data Science (Data Science),640823,2017-08-11,34:55,2095,-7.5,41.97,43.83,,
Programming with Mosh,The Complete DevOps Roadmap,https://www.youtube.com/watch?v=6GQRb4fGvtk,Beginner Guides (Beginner Guides),632912,2025-08-09,08:00,480,104.04,-65.19,-24.14,,
Indently,Learn Python OOP in under 20 Minutes,https://www.youtube.com/watch?v=rLyYb7BFgQI,OOP Programming (OOP Programming),623102,2025-08-09,18:31,1111,31.11,-41.57,104.53,,
Corey Schafer,Python Tutorial: VENV (Windows) - How to Use Virtual Environments with the Built-In venv Module,https://www.youtube.com/watch?v=APOPm01BVrk,Beginner Guides (Beginner Guides),604764,2019-08-11,17:09,1029,81.37,37.28,-7.75,,
Coding With Sagar,Numpy for Data Science | Full Course | Sagar Chouksey,https://www.youtube.com/watch?v=9DhZ-JCWvDw,"Beginner Guides (Beginner Guides, Data Science, Machine Learning)",600656,2025-08-09,02:25:18,8718,-30.19,85.24,38.58,,
freeCodeCamp.org,Pandas & Python for Data Analysis by Example – Full Course for Beginners,https://www.youtube.com/watch?v=gtjxAH8uaP0,"Beginner Guides (Beginner Guides, Data Science)",598825,2023-08-10,04:57:58,17878,-47.47,41.67,85.2,,
Alex The Analyst,Data Cleaning in Pandas | Python Pandas Tutorials,https://www.youtube.com/watch?v=bDhvCp3_lYw,Data Science (Data Science),595374,2023-08-10,38:37,2317,-1.22,70.37,67.89,,
Nicholas Renotte,Tensorflow Tutorial for Python in 10 Minutes,https://www.youtube.com/watch?v=6_2hzRopPbQ,Machine Learning (Machine Learning),593647,2021-08-10,11:32,692,16.08,58.12,-75.77,,
Sajjaad Khader,How I Would Learn Python FAST (if I could start over),https://www.youtube.com/watch?v=mC4nyib2sfg,Beginner Guides (Beginner Guides),589745,2025-12-12,13:28,808,84.8,-17.48,-74.61,,
Corey Schafer,Python Tutorial: Comprehensions - How they work and why you should be using them,https://www.youtube.com/watch?v=3dt4OGnU5sM,Control Flow & Loops (Control Flow & Loops),580545,2016-08-11,18:29,1109,-27.51,13.07,16.73,,
Corey Schafer,"Python Tutorial: Logging Basics - Logging to Files, Setting Levels, and Formatting",https://www.youtube.com/watch?v=-ARI4Cz-awo,Beginner Guides (Beginner Guides),569533,2017-08-11,14:25,865,67.04,33.2,-54.13,,
freeCodeCamp.org,FastAPI Course for Beginners,https://www.youtube.com/watch?v=tLKKmouUams,"Beginner Guides (Beginner Guides, Web Backend)",564854,2022-08-10,01:04:33,3873,-102.08,-4.06,17.06,,
Bro Code,Learn NumPy in 1 hour! 🔢,https://www.youtube.com/watch?v=VXU4LSAQDSc,"Beginner Guides (Beginner Guides, Data Science)",564669,2025-08-09,01:00:00,3600,-62.22,49.01,35.34,,
edureka!,Python Scripting Tutorial for Beginners | Python Tutorial | Python Training | Edureka,https://www.youtube.com/watch?v=9F6zAuYtuFw,Script Utilities (Script Utilities),561490,2018-08-11,01:00:00,3600,-28.67,7.2,-62.79,,
CodeWithHarry,Classes and Objects in Python | Python Tutorial - Day #57,https://www.youtube.com/watch?v=a7baAGCBA9U,OOP Programming (OOP Programming),560044,2023-08-10,09:31,571,-15.06,-59.14,102.98,,
Tech With Tim,Beautiful Soup 4 Tutorial #1 - Web Scraping With Python,https://www.youtube.com/watch?v=gRLHr664tXA,Web Scraping & Automation (Web Scraping & Automation),559716,2022-08-10,17:00,1020,-64.72,-71.83,-81.63,,
CodeWithHarry,Introduction to OOPs in Python | Python Tutorial - Day #56,https://www.youtube.com/watch?v=HQnoYzxOHMw,Beginner Guides (Beginner Guides),541702,2023-08-10,15:53,953,33.67,-19.84,34.37,,
pixegami,Python FastAPI Tutorial: Build a REST API in 15 Minutes,https://www.youtube.com/watch?v=iWS9ogMPOI0,Web Backend (Web Backend),541001,2024-08-09,15:16,916,-73.25,-25.59,37.2,,
Telusko,Python Tutorial for Beginners 2026,https://www.youtube.com/watch?v=j_JuhAWlEaI,Beginner Guides (Beginner Guides),539975,2026-03-12,08:35:29,30929,83.73,-39.89,-25.74,,
freeCodeCamp Español,6 Proyectos de Python Básicos - Curso Completo Paso a Paso,https://www.youtube.com/watch?v=tWnyBD2src0,Beginner Guides (Beginner Guides),530968,2021-08-10,02:28:33,8913,41.02,-98.06,-54.05,,
Tech With Tim,Python Selenium Tutorial - Automate Websites and Create Bots,https://www.youtube.com/watch?v=NB8OceGZGjA,Web Scraping & Automation (Web Scraping & Automation),529650,2024-08-09,36:42,2202,-16.76,-84.52,-67.61,,
Telusko,#48 Python Tutorial for Beginners | Object Oriented Programming | Introduction,https://www.youtube.com/watch?v=gZwPdqC2Os0,"Beginner Guides (Beginner Guides, OOP Programming, Machine Learning)",525128,2019-08-11,07:02,422,-10.82,-63.01,55.32,,
b001,Python Classes in 1 Minute!,https://www.youtube.com/watch?v=yYALsys-P_w,OOP Programming (OOP Programming),509109,2024-08-09,01:25,85,-12.91,-40.7,93.93,,
John Watson Rooney,Automate your job with Python,https://www.youtube.com/watch?v=qYSWWGz9Z6s,Beginner Guides (Beginner Guides),507488,2023-08-10,06:07,367,22.07,-69.64,-26.5,,
Corey Schafer,Python Tutorial: Slicing Lists and Strings,https://www.youtube.com/watch?v=ajrtAuDg3yw,Control Flow & Loops (Control Flow & Loops),500640,2016-08-11,10:44,644,-45.4,3.52,13.84,,
freeCodeCamp.org,Python + PyTorch + Pygame Reinforcement Learning – Train an AI to Play Snake,https://www.youtube.com/watch?v=L8ypSXwyBds,Machine Learning (Machine Learning),495770,2022-08-10,01:38:34,5914,-28.81,50.79,-82.9,,
Clever Programmer,Python Tutorial for Beginners - Full Course in 12 Hours (2022),https://www.youtube.com/watch?v=B9nFMZIYQl0,Beginner Guides (Beginner Guides),480131,2023-08-10,11:34:49,41689,10.37,-0.84,-53.62,,
Bro Code,Python Object Oriented Programming Full Course 🐍,https://www.youtube.com/watch?v=IbMDCwVm63M,"Beginner Guides (Beginner Guides, OOP Programming)",468335,2024-08-09,02:05:49,7549,14.15,-96.85,57.02,,
Keep On Coding,Object Oriented Programming - The Four Pillars of OOP,https://www.youtube.com/watch?v=1ONhXmQuWP8,OOP Programming (OOP Programming),425272,2020-08-10,11:22,682,-2.56,-27.39,84.1,,
Programming with Mosh,How to Use Lists in Python,https://www.youtube.com/watch?v=9OeznAkyQz4,"Beginner Guides (Beginner Guides, Control Flow & Loops)",420652,2019-08-11,18:48,1128,-52.06,7.01,-4.91,,
Corey Schafer,Python Tutorial: Iterators and Iterables - What Are They and How Do They Work?,https://www.youtube.com/watch?v=jTYiNjvnHZY,Beginner Guides (Beginner Guides),419512,2019-08-11,23:08,1388,51.31,1.74,-1.83,,
Corey Schafer,Python Tutorial: Variable Scope - Understanding the LEGB rule and global/nonlocal statements,https://www.youtube.com/watch?v=QVdf0LgmICw,Beginner Guides (Beginner Guides),408235,2017-08-11,20:58,1258,46.02,40.56,6.32,,
Patrick Loeber,Chat Bot With PyTorch - NLP And Deep Learning - Python Tutorial (Part 1),https://www.youtube.com/watch?v=RpWeNzfSUHw,"Beginner Guides (Beginner Guides, Machine Learning, Web Scraping & Automation)",395372,2020-08-10,20:42,1242,-54.37,107.27,-38.66,,
Programming with Mosh,Python Exercises for Beginners - Exercise #1,https://www.youtube.com/watch?v=ODjFDZC_TyA,Beginner Guides (Beginner Guides),389915,2019-08-11,02:18,138,49.94,-15.83,-31.13,,
freeCodeCamp.org,Python Object Oriented Programming (OOP) - Full Course for Beginners,https://www.youtube.com/watch?v=iLRZi0Gu8Go,"Beginner Guides (Beginner Guides, OOP Programming)",389217,2025-08-09,02:36:25,9385,4.79,-84.35,76.15,,
Programming with Mosh,Control Flow in Python - If Elif Else Statements,https://www.youtube.com/watch?v=Zp5MuPOtsSY,Beginner Guides (Beginner Guides),389217,2019-08-11,16:08,968,17.98,44.69,-0.98,,
codebasics,"Pytorch vs Tensorflow vs Keras | Deep Learning Tutorial 6 (Tensorflow Tutorial, Keras & Python)",https://www.youtube.com/watch?v=z-ZR_8BZ1wQ,Machine Learning (Machine Learning),383912,2020-08-10,02:16,136,23.84,91.0,-77.59,,
edureka!,Python for Beginners | Python Full Course [2024] | Python Tutorial | Edureka,https://www.youtube.com/watch?v=fWedX4IxzN8,Beginner Guides (Beginner Guides),382377,2023-08-10,11:54:59,42899,-3.49,-23.48,-37.47,,
Patrick Loeber,Object Oriented Programming (OOP) In Python - Beginner Crash Course,https://www.youtube.com/watch?v=-pEs-Bss8Wc,"Beginner Guides (Beginner Guides, OOP Programming)",379938,2021-08-10,01:20:54,4854,11.57,-100.06,72.92,,
codebasics,numpy tutorial - introduction | numpy array vs python list,https://www.youtube.com/watch?v=rN0TREj8G7U,"Beginner Guides (Beginner Guides, Data Science)",366920,2017-08-11,10:34,634,-48.52,34.23,33.26,,
freeCodeCamp.org,Learn Python Backend Development by Building 3 Projects [Full Course],https://www.youtube.com/watch?v=ftKiHCDVwfA,"Beginner Guides (Beginner Guides, Web Backend)",365545,2024-08-09,10:08:02,36482,-115.84,-0.17,23.08,,
Telusko,FastAPI for Beginners - Python Web Framework,https://www.youtube.com/watch?v=Lu8lXXlstvM,Web Backend (Web Backend),359603,2025-09-13,02:02:40,7360,-71.96,-62.67,7.41,,
freeCodeCamp.org and Kylie Ying,Python TensorFlow for Machine Learning – Neural Network Text Classification Tutorial,https://www.youtube.com/watch?v=VtRLrQ3Ev-U,"Beginner Guides (Beginner Guides, Machine Learning)",359529,2022-08-10,01:54:10,6850,-7.57,93.66,-25.64,,
Keith Galli,"Comprehensive Python Beautiful Soup Web Scraping Tutorial! (find/find_all, css select, scrape table)",https://www.youtube.com/watch?v=GjKQ6V_ViQE,"Data Science (Data Science, Web Scraping & Automation)",351387,2020-08-10,01:13:03,4383,9.58,16.87,63.72,,
Programming with Mosh,Top 5 Programming Languages to Learn in 2026 (to Actually Get Hired),https://www.youtube.com/watch?v=naNcmnKskUE,Beginner Guides (Beginner Guides),343529,2026-01-11,11:30,690,74.27,-56.84,-27.8,,
Tech With Tim,"FastAPI, Flask or Django - Which Should You Use?",https://www.youtube.com/watch?v=cNlJCQHSmbE,Web Backend (Web Backend),341923,2024-08-09,09:49,589,-96.87,-54.99,40.34,,
Beau Carnes,All Python Syntax in 25 Minutes – Tutorial,https://www.youtube.com/watch?v=PNSIWjWAA7o,Beginner Guides (Beginner Guides),339673,2024-08-09,24:58,1498,80.9,-6.67,-23.01,,
Internet Made Coder,5 Amazing Ways to Automate Your Life using Python,https://www.youtube.com/watch?v=QjAHcKPUaFM,Web Scraping & Automation (Web Scraping & Automation),327328,2023-08-10,18:40,1120,-13.18,-70.2,-88.59,,
freeCodeCamp.org,Learn How to Code - Programming for Beginners Tutorial with Python and C#,https://www.youtube.com/watch?v=__izua1kKeI,Beginner Guides (Beginner Guides),327134,2022-08-10,05:05:58,18358,52.32,-64.56,-19.49,,
Simplilearn,Python Full Course 2026 | Learn Python in 12 Hours | Python Tutorial for Beginners | Simplilearn,https://www.youtube.com/watch?v=ITSMDeOgXxw,"Beginner Guides (Beginner Guides, Machine Learning)",324105,2023-08-10,11:54:08,42848,-36.31,55.85,-19.54,,
Telusko,Python Tutorial 2026,https://www.youtube.com/watch?v=YZkyL-f-YXY,Beginner Guides (Beginner Guides),321879,2025-10-13,05:21,321,77.84,-45.6,-16.05,,
Intellipaat,Pandas Full Course (2025) | Python Pandas Tutorial For Beginners | Python Pandas Course |Intellipaat,https://www.youtube.com/watch?v=vtgDGrUiUKk,"Beginner Guides (Beginner Guides, Data Science)",320748,2025-08-09,01:06:34,3994,-46.99,21.43,73.84,,
CampusX,PyTorch for Beginners | Introduction to PyTorch | Video 1 | CampusX,https://www.youtube.com/watch?v=QZsguRbcOBM,"Beginner Guides (Beginner Guides, Machine Learning)",315564,2025-08-09,51:28,3088,-33.68,103.81,-1.18,,
freeCodeCamp.org,Beautiful Soup Tutorial - Web Scraping in Python,https://www.youtube.com/watch?v=87Gx3U0BDlo,Web Scraping & Automation (Web Scraping & Automation),314633,2019-08-11,36:55,2215,-64.72,-71.83,-81.63,,
Programming with Mosh,How to Use Strings in Python - Python Tutorial for Beginners,https://www.youtube.com/watch?v=Ctqi5Y4X-jA,Beginner Guides (Beginner Guides),305723,2019-08-11,16:45,1005,51.38,24.91,-17.21,,
Corey Schafer,"Python Tutorial: Sorting Lists, Tuples, and Objects",https://www.youtube.com/watch?v=D3JvDWO-BY4,"Beginner Guides (Beginner Guides, Control Flow & Loops)",305295,2016-08-11,12:07,727,-50.2,25.64,-6.04,,
TechWorld with Nana,Python Automation with ChatGPT,https://www.youtube.com/watch?v=w-X_EQ2Xva4,"Web Scraping & Automation (Web Scraping & Automation, Web Backend)",303380,2023-08-10,01:14:05,4445,-79.69,-29.65,-83.04,,
Amigoscode,FastAPI Tutorial - Building RESTful APIs with Python,https://www.youtube.com/watch?v=GN6ICac3OXY,"Machine Learning (Machine Learning, Web Backend)",301730,2022-08-10,01:03:10,3790,-37.63,95.42,-105.23,,
freeCodeCamp.org,PyTorch and Monai for AI Healthcare Imaging - Python Machine Learning Course,https://www.youtube.com/watch?v=M3ZWfamWrBM,Machine Learning (Machine Learning),296696,2022-08-10,05:09:59,18599,-12.54,57.86,-78.45,,
Traversy Media,Object Oriented Programming (OOP) in Python,https://www.youtube.com/watch?v=MikphENIrOo,OOP Programming (OOP Programming),294967,2021-08-10,46:36,2796,17.73,-46.55,93.46,,
IBM Technology,NumPy vs Pandas,https://www.youtube.com/watch?v=KHoEbRH46Zk,"Beginner Guides (Beginner Guides, Data Science)",290674,2023-08-10,05:55,355,-57.19,39.49,49.61,,
Zero To Mastery,What is Python? | Python Explained in 2 Minutes For BEGINNERS.,https://www.youtube.com/watch?v=QoIRX37VZpo,Beginner Guides (Beginner Guides),286938,2023-08-10,02:13,133,61.44,-12.2,-46.26,,
Tech With Tim,Learn Pandas in 30 Minutes - Python Pandas Tutorial,https://www.youtube.com/watch?v=EXIgjIBu4EU,Data Science (Data Science),284647,2025-08-09,30:36,1836,15.5,68.3,67.63,,
Tech With Tim,Learn Fast API With This ONE Project,https://www.youtube.com/watch?v=SR5NYCdzKkc,"Machine Learning (Machine Learning, Web Backend)",283656,2025-11-12,02:05:44,7544,-26.6,83.95,-108.03,,
freeCodeCamp.org,Python Tutorial for Beginners,https://www.youtube.com/watch?v=8124kv-632k,Beginner Guides (Beginner Guides),283425,2022-08-10,02:52:12,10332,43.34,-6.96,-19.63,,
Alex The Analyst,BeautifulSoup + Requests | Web Scraping in Python,https://www.youtube.com/watch?v=bargNl2WeN4,Web Scraping & Automation (Web Scraping & Automation),281779,2023-08-10,06:58,418,-43.58,-46.03,-73.18,,
Grow with Google,Fundamentals of Python for Cybersecurity | Google Cybersecurity Certificate,https://www.youtube.com/watch?v=4pe1fn3Gus0,Beginner Guides (Beginner Guides),279718,2023-08-10,02:28:01,8881,75.29,-1.44,-1.91,,
Paul McWhorter,Python Tutorial 1: Introduction to Python for Absolute Beginners,https://www.youtube.com/watch?v=XCKWZAtKTnU,Beginner Guides (Beginner Guides),277359,2021-08-10,36:03,2163,31.49,-5.04,18.2,,
freeCodeCamp.org,Learn Python by Thinking in Types - Full Course,https://www.youtube.com/watch?v=jH85McHenvw,Beginner Guides (Beginner Guides),275965,2023-08-10,09:15:32,33332,51.04,-39.74,-41.48,,
Hackingtons Code School,Python beginner course | Great for kids!,https://www.youtube.com/watch?v=m8DXAsyaMK0,Beginner Guides (Beginner Guides),274947,2023-08-10,48:55,2935,59.22,-41.52,-6.55,,
Corey Schafer,"Python Tutorial: UV - A Faster, All-in-One Package Manager to Replace Pip and Venv",https://www.youtube.com/watch?v=AMdG7IjgSPM,Beginner Guides (Beginner Guides),274129,2025-08-09,27:01,1621,95.09,12.09,-10.65,,
Rob Mulla,Build Your First Pytorch Model In Minutes! [Tutorial + Code],https://www.youtube.com/watch?v=tHL5STNJKag,Machine Learning (Machine Learning),271826,2024-08-09,31:32,1892,22.4,73.73,-61.56,,
Rob Mulla,Learning Pandas for Data Analysis? Start Here.,https://www.youtube.com/watch?v=DkjCaAMBGWM,"Beginner Guides (Beginner Guides, Data Science)",264827,2024-08-09,22:49,1369,-58.87,59.88,84.77,,
WsCube Tech,Python Numpy Full Tutorial For Beginners | Numpy Full Course in 4 Hours 🔥,https://www.youtube.com/watch?v=-TYSM0CDA4c,"Beginner Guides (Beginner Guides, Data Science)",262785,2022-08-10,04:33:00,16380,-39.27,40.95,50.26,,
Derek Banas,Python Tutorial : Python Full Course,https://www.youtube.com/watch?v=H1elmMBnykA,"Beginner Guides (Beginner Guides, Data Science)",260756,2020-08-10,01:51:21,6681,-50.45,53.78,57.81,,
Simplilearn,Python Tutorial | Python Tutorial For Beginners - Full Course | Python Programming | Simplilearn,https://www.youtube.com/watch?v=Sb8JDqeq74s,Beginner Guides (Beginner Guides),252960,2020-08-10,09:57:19,35839,17.33,-33.28,-6.99,,
Chandoo,Learn how to use PANDAS in Python in 15 minutes - with 10 real examples,https://www.youtube.com/watch?v=mkYBJwX_dMs,Data Science (Data Science),252105,2023-08-10,18:17,1097,9.2,76.69,83.45,,
Programiz,Python Full Course for Beginners 🐍 - Learn Python in 2025,https://www.youtube.com/watch?v=zPFZy6wKhVA,Beginner Guides (Beginner Guides),249343,2022-08-10,05:00:10,18010,29.85,-42.48,-42.77,,
Programming with Mosh,Python Variables - Python Tutorial for Beginners with Examples | Mosh,https://www.youtube.com/watch?v=cQT33yu9pY8,"Beginner Guides (Beginner Guides, Control Flow & Loops)",247662,2019-08-11,06:35,395,-31.81,-12.15,-17.59,,
Intellipaat,NumPy Full Course (2025) | NumPy Python Tutorial For Beginners | Learn NumPy in 2 Hours |Intellipaat,https://www.youtube.com/watch?v=1qz7qUM6yUI,"Beginner Guides (Beginner Guides, Data Science)",247134,2025-08-09,01:45:08,6308,-29.68,28.69,47.04,,
Jenny's Lectures CS IT,OOP in Python | Object Oriented Programming | Python for Beginners #lec84,https://www.youtube.com/watch?v=Ic7ZBKqkS1E,OOP Programming (OOP Programming),244133,2023-08-10,21:07,1267,3.79,-47.09,83.02,,
BasicOverflow,FP vs OOP | For Dummies,https://www.youtube.com/watch?v=08CWw_VD45w,OOP Programming (OOP Programming),241912,2021-08-10,08:42,522,13.27,-41.86,110.14,,
Aladdin Persson,Pytorch Tutorial - Setting up a Deep Learning Environment (Anaconda & PyCharm),https://www.youtube.com/watch?v=2S1dgHpqCdk,Machine Learning (Machine Learning),239319,2020-08-10,08:04,484,4.33,66.35,-51.71,,
Felipe Tambasco,OpenCV tutorial for beginners | FULL COURSE in 3 hours with Python,https://www.youtube.com/watch?v=eDIj5LuIL4A,Beginner Guides (Beginner Guides),238466,2023-08-10,03:11:10,11470,19.72,18.88,-43.33,,
ArjanCodes,5 Tips For Object-Oriented Programming Done Well - In Python,https://www.youtube.com/watch?v=-ghD-XjjO2g,Beginner Guides (Beginner Guides),231807,2022-08-10,16:07,967,46.04,-78.66,29.19,,
Tech With Tim,Learn Python Scripting With This ONE Project!,https://www.youtube.com/watch?v=dQlw1Cdd3pw,Script Utilities (Script Utilities),230628,2023-08-10,42:06,2526,-29.34,12.53,-74.56,,
Gate Smashers,Lec-55: Introduction to OOPs in Python 🐍 | Object Oriented Programming Easiest Explanation,https://www.youtube.com/watch?v=2qQ5wMCnKxQ,"Beginner Guides (Beginner Guides, OOP Programming)",230210,2024-08-09,06:46,406,2.37,-96.76,41.43,,
codebasics,FastAPI Tutorial | FastAPI vs Flask,https://www.youtube.com/watch?v=Wr1JjhTt1Xg,Web Backend (Web Backend),224391,2022-08-10,16:13,973,-91.76,-71.37,31.89,,
Internet Made Coder,How I AUTOMATE my FINANCES USING PYTHON,https://www.youtube.com/watch?v=IbdgcUqWSeo,Beginner Guides (Beginner Guides),223548,2022-08-10,15:29,929,13.75,-64.76,-10.53,,
Programiz,Object-oriented Programming (OOP) in Python (Easy to Understand Guide) #20,https://www.youtube.com/watch?v=pnWINBJ3-yA,OOP Programming (OOP Programming),221574,2021-08-10,18:26,1106,32.49,-59.42,92.2,,
freeCodeCamp.org,Python Essentials for AI Agents – Tutorial,https://www.youtube.com/watch?v=UsfpzxZNsPo,Machine Learning (Machine Learning),219462,2026-03-12,06:18:43,22723,-20.01,68.13,-89.41,,
Nicholas Renotte,Building a Neural Network with PyTorch in 15 Minutes | Coding Challenge,https://www.youtube.com/watch?v=mozBidd58VQ,Machine Learning (Machine Learning),219112,2023-08-10,20:34,1234,9.48,92.57,-55.07,,
